Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
227,0,50.586,415.155,1039.08,45.1102,388.576,1214.67,45.1986,319.247,1467.24,-65.9243,358.679,1358.17
228,0,50.3456,419.134,1040.19,45.0985,388.586,1216.99,44.89,312.737,1467.61,-66.1952,354.727,1359.47
229,0,50.2271,423.188,1041.26,44.9729,388.571,1219.33,44.5067,305.945,1467.65,-66.4716,350.494,1360.59
230,0,50.0426,427.429,1042.3,44.8984,388.44,1221.52,44.1496,298.802,1467.23,-66.7467,346.004,1361.38
231,0,49.8908,431.687,1043.22,44.8277,388.216,1223.57,43.3762,291.888,1466.57,-67.1194,341.272,1361.87
232,0,49.813,436.105,1044.12,44.7394,387.882,1225.35,42.9213,284.252,1465.2,-67.5368,336.34,1361.95
233,0,49.7279,440.67,1044.87,44.6729,387.472,1226.89,42.4507,276.449,1463.28,-67.9745,331.191,1361.56
234,0,49.6648,445.229,1045.6,44.6096,386.859,1228.15,41.3108,269.423,1460.75,-68.3963,325.855,1360.65
235,0,49.6931,449.743,1046.17,44.5558,386.192,1229.12,41.4909,260.299,1457.55,-68.8503,320.38,1359.18
236,0,49.7749,454.247,1046.69,44.5651,385.362,1229.75,41.1079,252.006,1453.76,-69.1671,314.693,1357.11
237,0,49.8679,458.779,1047.17,44.5705,384.383,1230.08,40.7108,243.578,1449.23,-69.594,308.916,1354.48
238,0,49.9653,463.15,1047.57,44.6239,383.195,1229.95,40.2474,235.082,1444.02,-69.9784,303.038,1351.22
239,0,50.1551,467.398,1047.93,44.6918,381.824,1229.42,40.3201,225.958,1437.87,-70.2525,297.126,1347.45
240,0,50.3116,471.596,1048.2,44.7052,380.281,1228.53,40.0369,217.384,1431.22,-70.5092,291.141,1343.08
241,0,50.5123,475.633,1048.39,44.6894,378.505,1227.25,39.3736,209.397,1424.12,-70.5917,285.037,1338.13
242,0,50.7263,479.623,1048.5,44.7644,376.577,1225.61,39.2627,200.715,1416.05,-71.06,279.533,1332.9
243,0,50.9631,483.525,1048.47,44.9411,374.472,1223.58,39.2836,192.159,1407.45,-71.0274,273.426,1326.8
244,0,51.2064,487.278,1048.25,45.233,372.246,1221.18,39.3873,183.83,1398.15,-70.9473,267.403,1320.09
245,0,51.472,490.912,1047.82,45.5077,369.993,1218.32,39.5337,175.777,1388.26,-70.8445,261.577,1312.83
246,0,51.8043,494.457,1047.08,45.9282,367.697,1215.03,39.7507,167.996,1377.78,-70.6703,256.024,1305.19
247,0,52.075,497.88,1046.19,46.2684,365.475,1211.3,39.987,160.459,1366.86,-70.4049,250.651,1297.19
248,0,52.3329,501.251,1045.2,46.6373,363.265,1207.5,40.4413,153.041,1355.53,-70.0134,245.392,1288.92
249,0,52.5666,504.526,1044.1,46.7839,361.408,1203.79,40.9902,145.801,1343.87,-69.5967,240.206,1280.46
250,0,52.8052,507.711,1042.95,47.5288,358.994,1199.89,41.5661,138.784,1331.94,-69.1687,235.035,1271.86
251,0,53.0736,510.806,1041.75,47.9666,356.643,1196.07,42.204,132.075,1319.85,-68.8278,229.91,1263.1
252,0,53.345,513.699,1040.4,48.409,354.237,1192.15,42.903,125.706,1307.73,-68.5423,224.854,1254.31
253,0,53.6138,516.427,1038.92,48.7957,351.955,1188.01,43.5635,119.611,1295.34,-68.2223,220.048,1245.5
254,0,53.934,518.907,1037.32,49.1608,349.759,1183.66,44.2272,113.899,1282.89,-67.8519,215.576,1236.64
255,0,54.1735,521.277,1035.64,49.6412,347.515,1179.12,44.8978,108.638,1270.56,-67.3841,211.257,1227.7
256,0,54.4249,523.503,1033.92,50.1089,345.385,1174.41,45.5508,103.746,1258.3,-66.922,207.291,1218.71
257,0,55.0308,525.185,1031.94,50.6875,343.342,1169.65,46.2029,99.1928,1246.13,-66.3724,203.694,1209.63
258,0,55.7517,526.721,1029.88,51.3894,341.298,1164.93,46.7999,94.8753,1234.06,-65.8848,200.236,1200.61
259,0,56.5018,528.25,1027.89,52.1664,339.263,1160.31,47.4877,90.8756,1222.09,-65.2931,196.996,1191.6
260,0,57.3865,529.712,1025.91,53.0212,337.302,1155.76,48.184,87.1271,1210.17,-64.7157,193.889,1182.73
261,0,58.3715,531.102,1023.91,53.9211,335.203,1151.07,48.9429,83.6139,1198.41,-64.0485,190.935,1173.99
262,0,59.5384,532.303,1021.87,54.938,333.201,1146.31,49.7384,80.364,1186.83,-63.2942,188.012,1165.38
263,0,60.8228,533.414,1019.82,56.1249,331.321,1141.46,50.4996,77.2871,1175.42,-62.4454,185.383,1156.85
264,0,62.2984,534.362,1017.81,57.2849,329.361,1136.57,51.2959,74.3859,1164.2,-61.5975,182.84,1148.46
265,0,63.8344,535.15,1015.94,58.4694,327.39,1131.7,52.1463,71.6792,1153.25,-60.7752,180.548,1140.17
266,0,65.3687,535.717,1014.2,59.7169,325.405,1126.88,53.0016,69.1058,1142.52,-59.8778,178.23,1132.02
267,0,66.8313,536.168,1012.59,60.9131,323.358,1122.17,53.8298,66.731,1132.02,-59.0748,175.915,1124.23
268,0,68.2102,536.544,1011.1,62.0647,321.347,1117.63,54.7008,64.4735,1121.76,-58.1732,173.861,1116.47
269,0,69.5015,536.845,1009.7,63.2271,319.365,1113.23,55.5774,62.3997,1111.75,-57.2306,171.931,1108.9
270,0,70.7019,537.083,1008.39,64.3828,317.405,1108.96,56.4123,60.4943,1102.11,-56.2635,170.063,1101.58
271,0,71.8304,537.2,1007.15,65.5437,315.495,1104.85,57.2432,58.7689,1092.86,-55.2871,168.378,1094.43
272,0,72.8843,537.239,1005.87,66.7517,313.694,1100.67,58.0238,57.2384,1083.79,-54.3725,166.815,1087.41
273,0,73.9278,537.187,1004.56,67.8805,312.008,1096.45,58.7304,55.8989,1075.18,-53.5118,165.419,1080.64
274,0,74.8471,537.139,1003.19,68.9193,310.493,1092.33,59.3637,54.7404,1066.91,-52.6763,164.232,1074.07
275,0,75.6477,537.029,1001.75,69.9209,309.077,1088.32,59.9666,53.7371,1058.93,-51.8946,163.197,1067.83
276,0,76.3165,536.968,1000.26,70.7438,307.788,1084.56,60.6401,52.9149,1051.48,-51.0671,162.231,1061.88
277,0,76.8605,536.926,998.691,71.6152,306.594,1080.95,61.2884,52.1321,1044.54,-50.3198,161.326,1056.31
278,0,77.2331,536.932,997.049,72.3928,305.602,1077.56,62.0253,51.5633,1038.07,-49.5997,160.609,1051.06
279,0,77.5152,537.058,995.308,73.0908,304.787,1074.32,62.8326,51.0955,1031.95,-48.7851,159.986,1046.08
280,0,77.7741,537.286,993.524,73.7197,304.161,1071.21,63.4592,50.7876,1026.27,-48.1355,159.519,1041.43
281,0,78.0012,537.631,991.655,74.2903,303.721,1068.23,64.0875,50.6126,1021.18,-47.5034,159.242,1037.16
282,0,78.19,538.02,989.809,74.8297,303.468,1065.38,64.5569,50.543,1016.57,-46.8656,159.16,1033.12
283,0,78.321,538.454,988.043,75.3929,303.292,1062.68,65.1616,50.5579,1012.43,-46.3101,159.135,1029.4
284,0,78.4117,538.843,986.331,75.8159,303.18,1060.19,65.6624,50.5809,1008.74,-45.6976,159.194,1026.09
285,0,78.4336,539.163,984.83,76.2535,303.167,1057.91,66.2737,50.7016,1005.48,-45.1327,159.229,1023.13
286,0,78.4767,539.537,983.569,76.6986,303.196,1055.84,66.7683,50.807,1002.62,-44.5669,159.33,1020.48
287,0,78.5196,539.845,982.399,77.0533,303.218,1054.04,67.41,50.9817,1000.25,-44.0846,159.353,1018.25
288,0,78.5447,540.118,981.474,77.3099,303.308,1052.5,67.9161,51.114,998.156,-43.4473,159.383,1016.31
289,0,78.5304,540.344,980.739,77.5754,303.424,1051.22,68.5187,51.3149,996.508,-42.991,159.376,1014.73
290,0,78.4933,540.539,980.159,77.8588,303.61,1050.15,68.9973,51.5242,995.292,-42.6481,159.437,1013.45
291,0,78.4107,540.801,979.65,78.0836,303.857,1049.36,69.5975,51.8351,994.322,-42.1702,159.64,1012.43
292,0,78.315,541.155,979.3,78.2864,304.154,1048.78,69.9086,52.1681,993.744,-41.7695,159.829,1011.79
293,0,78.1604,541.539,979.061,78.5078,304.523,1048.44,70.3934,52.5653,993.355,-41.4711,160.027,1011.38
294,0,77.964,541.907,978.918,78.7671,304.947,1048.33,70.8183,52.9332,993.392,-41.0836,160.335,1011.3
295,0,77.739,542.319,978.855,78.9476,305.448,1048.41,71.2397,53.3062,993.783,-40.6939,160.626,1011.58
296,0,77.4791,542.75,978.897,79.1351,305.983,1048.66,71.8263,53.7592,994.364,-40.3677,160.874,1012.12
297,0,77.2088,543.217,979.006,79.308,306.569,1049.07,72.3371,54.1351,995.311,-39.9781,161.17,1012.98
298,0,76.9567,543.601,979.192,79.5363,307.205,1049.67,72.9281,54.6239,996.414,-39.5136,161.535,1014.06
299,0,76.7759,544.013,979.435,79.7903,307.922,1050.33,73.4741,55.0591,997.98,-39.0277,161.903,1015.52
300,0,76.596,544.452,979.69,80.0465,308.705,1051.17,73.9832,55.4903,999.74,-38.6051,162.358,1017.22
301,0,76.408,544.878,979.973,80.2973,309.582,1052.07,74.5077,56.0808,1001.58,-38.1194,162.924,1019.04
302,0,76.1786,545.316,980.24,80.4948,310.52,1053.09,74.8338,56.6849,1003.93,-37.7397,163.543,1021.15
303,0,75.9365,545.768,980.462,80.6324,311.54,1054.32,75.2784,57.373,1006.4,-37.3407,164.201,1023.49
304,0,75.5988,546.327,980.85,80.7367,312.575,1055.69,75.6548,58.0313,1009.21,-36.9753,164.817,1025.98
305,0,75.2908,546.799,981.259,80.8197,313.692,1057.24,75.9628,58.7288,1012.29,-36.7086,165.51,1028.79
306,0,74.9258,547.257,981.707,80.8669,314.847,1058.97,76.2145,59.5187,1015.7,-36.4855,166.252,1031.83
307,0,74.5585,547.756,982.23,80.8743,316.033,1060.9,76.5405,60.3389,1019.48,-36.2132,167.066,1035.16
308,0,74.15,548.265,982.921,80.8662,317.339,1062.94,76.8225,61.2573,1023.6,-35.9905,168.037,1038.72
309,0,73.7711,548.702,983.647,80.833,318.714,1065.2,77.0666,62.2187,1028.05,-35.8523,169.038,1042.53
310,0,73.351,549.188,984.464,80.6885,320.162,1067.7,77.2963,63.2987,1033.02,-35.7367,170.186,1046.63
311,0,72.9416,549.702,985.344,80.5223,321.703,1070.48,77.5264,64.3931,1038.44,-35.6468,171.332,1051.03
312,0,72.5287,550.166,986.418,80.2804,323.342,1073.46,77.7112,65.6461,1044.38,-35.7333,172.552,1055.83
313,0,72.1221,550.641,987.464,79.9334,325.042,1076.71,77.9156,66.9231,1050.84,-35.8986,173.851,1061.08
314,0,71.6623,551.156,988.692,79.5242,326.88,1080.22,78.0538,68.3653,1057.67,-36.0535,175.201,1066.67
315,0,71.1489,551.56,990.035,79.0552,328.82,1084.05,78.1878,69.981,1065.03,-36.2258,176.715,1072.67
316,0,70.6211,551.963,991.488,78.5612,330.865,1088.19,78.2178,71.7628,1072.97,-36.4367,178.399,1079.03
317,0,70.1105,552.406,993.04,78.0453,333.044,1092.59,78.2387,73.6869,1081.52,-36.7221,180.267,1085.81
318,0,69.589,552.742,994.656,77.517,335.363,1097.23,78.2367,75.7614,1090.49,-37.0458,182.312,1093.02
319,0,69.0422,553.073,996.312,76.9645,337.771,1102.09,78.1023,78.0327,1099.96,-37.277,184.493,1100.63
320,0,68.5293,553.367,997.98,76.419,340.279,1107.17,78.0556,80.528,1109.92,-37.569,186.801,1108.6
321,0,67.9937,553.563,999.718,75.8884,342.86,1112.45,77.8689,83.1518,1120.35,-37.905,189.328,1116.96
322,0,67.5177,553.679,1001.56,75.3805,345.555,1117.89,77.7069,86.0155,1131.2,-38.2238,191.987,1125.74
323,0,67.0335,553.692,1003.42,74.7952,348.305,1123.51,77.4595,89.0426,1142.48,-38.5766,194.772,1134.81
324,0,66.5171,553.521,1005.32,74.2678,351.146,1129.21,77.2743,92.3253,1154.09,-38.873,197.868,1143.96
325,0,66.0146,553.221,1007.26,73.6543,354.029,1135.05,77.0051,95.8271,1166,-39.2563,201.067,1153.37
326,0,65.4459,552.798,1009.2,73.0924,356.976,1140.91,76.726,99.5923,1178.17,-39.6077,204.506,1163.02
327,0,64.8732,552.272,1011.23,72.5398,359.963,1146.8,76.4476,103.622,1190.58,-39.9402,208.083,1172.84
328,0,64.2219,551.586,1013.32,71.9147,362.98,1152.72,76.0886,107.819,1203.2,-40.333,211.871,1182.81
329,0,63.7054,550.666,1015.35,71.3667,366.112,1158.76,75.6381,112.331,1215.93,-40.8099,215.849,1192.89
330,0,63.3722,549.109,1017.19,70.7548,369.1,1164.49,75.1559,117.036,1228.75,-41.2686,219.961,1203
331,0,62.7977,547.787,1019.15,70.0781,372.167,1170.23,74.6315,121.986,1241.62,-41.7416,224.26,1213.09
332,0,62.2985,546.273,1020.99,69.4136,375.24,1175.84,74.0536,127.216,1254.45,-42.2721,228.796,1223.1
333,0,61.7833,544.582,1022.78,68.6884,378.324,1181.35,73.4052,132.729,1267.26,-42.8577,233.483,1233.03
334,0,61.2708,542.764,1024.55,67.9879,381.4,1186.67,72.7601,138.447,1279.97,-43.4739,238.374,1242.79
335,0,60.7005,540.725,1026.2,67.2249,384.462,1191.82,72.0646,144.469,1292.49,-44.0714,243.405,1252.33
336,0,60.0792,538.502,1027.79,66.499,387.465,1196.71,71.3955,150.729,1304.8,-44.67,248.56,1261.65
337,0,59.3966,536.127,1029.22,65.6714,390.462,1201.36,70.6432,157.173,1316.88,-45.2966,253.86,1270.71
338,0,58.751,533.546,1030.6,64.94,393.458,1205.83,70.03,163.816,1328.61,-45.9377,259.262,1279.48
339,0,58.0337,530.841,1031.88,63.9271,395.977,1209.95,69.1957,170.541,1339.98,-46.5951,264.674,1287.96
340,0,57.3074,527.913,1033.07,62.9525,398.933,1213.93,68.3135,177.332,1350.83,-47.3148,270.158,1296.06
341,0,56.5866,524.8,1034.15,62.4227,401.047,1217.32,67.481,184.354,1361.42,-48.0201,275.666,1303.78
342,0,55.7771,521.526,1035.16,61.5437,403.464,1220.57,66.5787,191.47,1371.57,-48.8256,281.282,1311.12
343,0,55.0482,518.078,1036.09,60.6558,405.784,1223.54,65.6899,198.7,1381.31,-49.5959,286.813,1318
344,0,54.3693,514.518,1036.87,59.7862,408.018,1226.19,64.8651,206.064,1390.56,-50.3504,292.456,1324.48
345,0,53.6681,510.852,1037.6,58.85,410.087,1228.54,64.0607,213.507,1399.37,-51.1359,298.096,1330.57
346,0,53.0388,507.016,1038.19,57.9589,412.036,1230.59,63.1774,220.983,1407.68,-51.9002,303.71,1336.23
347,0,52.3714,503.056,1038.75,57.0208,413.831,1232.33,62.3793,228.447,1415.44,-52.6476,309.29,1341.54
348,0,51.7571,499.05,1039.2,56.0862,415.442,1233.81,61.5576,235.879,1422.74,-53.3844,314.826,1346.42
349,0,51.1377,494.828,1039.55,55.2076,416.847,1234.96,60.7021,243.309,1429.49,-54.1892,320.382,1350.96
350,0,50.5664,490.538,1039.84,54.4086,418.101,1235.83,60.3886,250.061,1435.45,-54.9425,325.865,1354.98
351,0,49.9799,486.165,1040,53.6473,419.204,1236.36,59.1808,257.819,1441.33,-55.992,331.989,1358.77
352,0,49.3848,481.708,1040.15,52.9341,420.088,1236.65,58.4853,265.019,1446.5,-56.7957,337.752,1362.04
353,0,48.8948,477.198,1040.15,52.3085,420.871,1236.67,57.8016,272.103,1451.19,-57.6158,343.359,1364.76
354,0,48.4199,472.67,1040.13,51.6553,421.467,1236.47,56.5061,279.899,1455.4,-56.8267,345.519,1366.13
355,0,48.1199,468.048,1040.05,51.1112,421.894,1236.01,56.8539,285.404,1458.93,-57.3164,350.34,1367.98
356,0,47.8049,463.347,1039.92,50.5836,422.194,1235.41,55.8913,292.499,1462.31,-57.7817,354.957,1369.48
357,0,47.6114,458.605,1039.72,50.1298,422.261,1234.48,55.2863,298.974,1465.05,-58.2163,359.345,1370.55
358,0,47.3991,453.859,1039.42,49.7576,422.109,1233.37,55.2412,304.787,1467.1,-58.593,363.581,1371.19
359,0,47.2167,449.129,1038.99,49.4391,421.764,1231.95,54.7058,311.004,1468.77,-59.0012,367.636,1371.31
360,0,47.0851,444.442,1038.31,49.1651,421.28,1230.19,54.1558,316.964,1469.83,-59.3177,371.416,1370.98
361,0,46.8134,439.823,1037.51,48.9044,420.672,1228.11,53.6971,322.856,1470.39,-59.6746,375.041,1370.11
362,0,46.5145,435.27,1036.5,48.5994,420.077,1225.71,53.2451,328.444,1470.42,-60.0571,378.544,1368.85
363,0,46.2001,430.847,1035.37,48.298,419.313,1223.08,52.8234,333.892,1469.95,-60.3507,381.812,1367.12
364,0,45.853,426.735,1034.1,48.0461,418.518,1220.19,52.3748,339.054,1469.19,-60.75,384.914,1365.03
365,0,45.6778,422.885,1032.79,47.7068,417.724,1217.23,51.9684,343.819,1468.13,-61.0354,387.69,1362.81
366,0,45.7217,419.333,1031.47,47.5004,416.803,1214.35,51.542,348.311,1467.02,-61.3049,390.27,1360.51
367,0,45.9248,416.099,1030.26,47.2642,415.935,1211.67,51.0959,352.345,1465.88,-61.5068,392.666,1358.27
368,0,46.4287,413.057,1029.15,47.2521,414.947,1209.25,50.6368,356.009,1464.81,-61.6741,394.831,1356.19
369,0,47.0401,410.258,1028.31,47.2461,414.079,1207.1,50.2726,359.322,1463.82,-61.7889,396.77,1354.36
370,0,47.7586,407.649,1027.6,47.472,413.19,1205.38,49.942,362.28,1462.85,-61.9089,398.585,1352.78
371,0,48.476,405.162,1027.09,47.8192,412.238,1203.92,49.6572,364.967,1461.98,-62.0074,400.237,1351.42
372,0,49.1497,402.771,1026.72,48.1808,411.437,1202.66,49.465,367.389,1461.14,-62.0587,401.749,1350.23
373,0,49.659,400.346,1026.54,48.5519,410.501,1201.51,49.2772,369.642,1460.4,-62.1226,403.19,1349.08
374,0,49.9664,398.022,1026.46,48.8951,409.634,1200.49,49.2041,371.706,1459.64,-62.0546,404.532,1348.04
375,0,50.1534,395.69,1026.39,49.1464,408.786,1199.5,49.1507,373.54,1458.87,-61.9983,405.862,1346.96
376,0,50.2069,393.439,1026.23,49.3851,407.949,1198.46,49.2116,375.226,1458.05,-61.8055,406.992,1345.89
377,0,50.1189,391.4,1025.94,49.5132,407.124,1197.29,49.2722,376.824,1457.21,-61.5896,408.064,1344.76
378,0,49.9655,389.511,1025.6,49.6111,406.324,1196.11,49.3837,378.293,1456.31,-61.3509,409.066,1343.54
379,0,49.8064,387.776,1025.22,49.6824,405.494,1194.8,49.5613,379.593,1455.42,-61.1853,409.872,1342.28
380,0,49.7671,386.248,1024.78,49.7464,404.864,1193.51,49.7415,380.821,1454.5,-60.9066,410.648,1341.09
381,0,49.7321,384.975,1024.32,49.6935,403.997,1192.34,49.9551,381.909,1453.67,-60.7014,411.254,1339.94
382,0,49.7027,384.012,1023.9,49.7121,403.366,1191.3,50.1066,382.794,1452.92,-60.5084,411.739,1338.98
383,0,49.8024,383.089,1023.62,49.7358,402.818,1190.47,50.2292,383.527,1452.28,-60.301,412.197,1338.14
384,0,49.8355,382.371,1023.44,49.7954,402.302,1189.84,50.321,384.077,1451.8,-60.1738,412.529,1337.57
385,0,49.8566,381.655,1023.4,49.8643,401.859,1189.46,50.4069,384.428,1451.46,-60.1212,412.766,1337.15
386,0,49.822,381.124,1023.45,49.8922,401.596,1189.29,50.4184,384.66,1451.23,-60.0506,412.882,1336.91
387,0,49.7841,380.795,1023.54,49.9284,401.302,1189.22,50.4509,384.728,1451.13,-60.0602,412.932,1336.83
388,0,49.7557,380.647,1023.64,49.9862,401.03,1189.28,50.4786,384.582,1451.15,-60.0316,412.885,1336.92
389,0,49.7081,380.726,1023.73,49.9697,400.708,1189.41,50.5351,384.315,1451.26,-59.9999,412.738,1337.09
390,0,49.6913,380.99,1023.84,49.9432,400.41,1189.57,50.6091,383.921,1451.42,-60.005,412.459,1337.39
391,0,49.708,381.355,1023.93,49.8655,400.07,1189.77,50.6855,383.258,1451.68,-59.9435,412.009,1337.73
392,0,49.7145,382.021,1024,49.8521,399.762,1190.02,50.7697,382.472,1451.97,-59.842,411.432,1338.13
393,0,49.6865,382.826,1024.14,49.8388,399.411,1190.38,50.8783,381.411,1452.34,-59.7915,410.774,1338.65
394,0,49.6602,383.748,1024.4,49.8161,399.099,1190.88,50.9608,380.204,1452.79,-59.7184,409.838,1339.25
395,0,49.6439,384.714,1024.76,49.8402,398.884,1191.5,51.0463,378.674,1453.34,-59.6654,408.901,1339.96
396,0,49.5736,385.934,1025.23,49.9081,398.695,1192.26,51.0757,376.921,1454,-59.6379,407.746,1340.83
397,0,49.5057,387.279,1025.74,49.9371,398.582,1193.29,51.1272,374.919,1454.85,-59.6017,406.382,1341.9
398,0,49.4018,388.944,1026.35,49.9282,398.5,1194.47,51.1337,372.607,1455.79,-59.6433,404.944,1343.17
399,0,49.3043,390.76,1026.98,49.9028,398.458,1195.8,51.0994,369.987,1456.9,-59.6867,403.329,1344.62
400,0,49.1822,392.625,1027.69,49.8891,398.421,1197.31,51.1131,367.063,1458.07,-59.7647,401.437,1346.17
401,0,49.0803,394.636,1028.43,49.8364,398.364,1198.94,51.1172,363.817,1459.29,-59.844,399.404,1347.83
402,0,48.973,396.789,1029.27,49.7706,398.349,1200.68,51.0681,360.246,1460.57,-59.9841,397.23,1349.61
403,0,48.825,399.244,1030.2,49.6592,398.33,1202.56,51.0096,356.373,1461.86,-60.1026,394.667,1351.5
404,0,48.613,401.896,1031.21,49.5113,398.293,1204.49,50.8808,352.053,1463.14,-60.3005,392.003,1353.47
405,0,48.3718,404.698,1032.3,49.3432,398.284,1206.6,50.7496,347.437,1464.44,-60.4766,388.97,1355.46
406,0,48.1084,407.554,1033.37,49.14,398.303,1208.73,50.5558,342.482,1465.65,-60.7375,385.774,1357.44
407,0,47.7385,410.596,1034.43,48.8558,398.312,1211.05,50.3082,337.165,1466.73,-61.067,382.26,1359.41
408,0,47.3308,413.869,1035.54,48.5299,398.243,1213.38,50.0353,331.462,1467.68,-61.4467,378.402,1361.32
409,0,46.9256,417.41,1036.58,48.1923,398.12,1215.71,49.7093,325.437,1468.46,-61.9163,374.318,1363.12
410,0,46.5502,421.05,1037.66,47.7984,397.938,1218.09,49.3634,318.956,1468.97,-62.3563,369.821,1364.75
411,0,46.151,424.947,1038.75,47.394,397.665,1220.46,48.9892,312.109,1469.19,-62.9298,365.136,1366.22
412,0,45.8515,428.805,1039.78,46.9161,397.311,1222.8,48.5873,304.917,1469,-63.4605,360.089,1367.46
413,0,45.4812,432.916,1040.9,46.4823,396.856,1225.13,48.2012,297.247,1468.41,-63.9719,354.813,1368.36
414,0,45.1465,437.116,1042.03,46.0518,396.277,1227.37,47.3893,289.722,1467.47,-64.568,349.227,1369.02
415,0,44.8077,441.471,1043.13,45.6773,395.629,1229.51,47.0253,281.298,1465.85,-65.085,343.355,1369.27
416,0,44.4945,445.86,1044.26,45.2687,394.788,1231.51,46.5809,272.604,1463.64,-65.5671,337.118,1369.06
417,0,44.1607,450.413,1045.28,44.9684,393.815,1233.16,46.1811,263.661,1460.75,-66.0635,330.691,1368.3
418,0,43.7984,455.02,1046.17,44.719,392.679,1234.4,45.769,254.507,1457.2,-66.6141,324.069,1367
419,0,43.4738,459.596,1046.94,44.5157,391.279,1235.23,45.3686,245.234,1452.82,-67.0834,317.267,1365.02
420,0,43.1025,464.185,1047.59,44.4494,389.723,1235.76,44.996,235.886,1447.65,-67.5128,310.326,1362.33
421,0,42.6961,468.663,1048.11,44.3821,388.001,1235.86,45.0691,225.916,1441.52,-67.8694,303.436,1358.85
422,0,42.3233,473.103,1048.54,44.3314,386.155,1235.48,44.6902,216.411,1434.69,-68.1959,296.494,1354.64
423,0,41.9615,477.588,1048.98,44.2652,384.197,1234.72,43.9567,207.386,1427.28,-68.4317,289.434,1349.72
424,0,41.6609,481.919,1049.33,44.2983,382.086,1233.58,43.62,197.712,1418.79,-69.066,282.806,1344.52
425,0,41.3322,486.122,1049.54,44.2642,379.628,1232.1,43.3372,187.889,1409.35,-69.1251,275.262,1338.27
426,0,41.0333,490.295,1049.61,44.1482,376.921,1230.08,43.0288,178.121,1399.19,-69.2554,267.604,1331.42
427,0,40.746,494.194,1049.45,44.0532,373.896,1227.48,42.7029,168.414,1388.25,-69.5182,260.032,1323.95
428,0,40.4496,497.802,1048.96,43.905,370.671,1224.3,42.4444,159.001,1376.73,-69.9216,252.512,1315.71
429,0,40.2402,501.249,1048.31,43.8296,367.515,1220.54,42.2296,149.892,1364.46,-70.4246,245.212,1306.76
430,0,40.1884,504.425,1047.43,43.787,364.257,1216.37,42.0093,141.331,1351.46,-70.9276,238.316,1296.99
431,0,40.3491,507.39,1046.47,43.7031,360.836,1211.77,41.7995,133.227,1337.7,-71.3552,231.754,1286.55
432,0,40.6132,510.156,1045.51,43.925,357.358,1206.74,41.4105,125.491,1323.53,-71.5908,225.522,1275.58
433,0,40.9724,512.701,1044.31,44.2686,354.009,1201.44,41.2322,117.97,1308.86,-71.6289,219.41,1264.28
434,0,41.2726,515.119,1042.97,44.4333,350.642,1195.86,41.1434,110.577,1293.95,-71.5649,213.428,1252.84
435,0,41.4916,517.266,1041.4,44.3989,347.174,1190.15,41.0472,103.595,1278.9,-71.6419,207.385,1241.22
436,0,41.6329,519.209,1039.67,44.1119,343.689,1184.36,40.9591,97.1777,1263.81,-71.8893,201.571,1229.5
437,0,41.7206,520.98,1037.71,43.6527,340.373,1178.4,40.8501,91.4644,1248.72,-72.3831,196.047,1217.64
438,0,41.3406,522.949,1035.73,43.1263,337.143,1172.18,40.7169,86.2924,1233.63,-72.9842,191.046,1205.59
439,0,41.3355,524.247,1033.16,42.6134,334.116,1165.77,40.4417,81.4488,1218.53,-73.5472,186.579,1193.4
440,0,41.1574,525.496,1030.47,41.9903,331.212,1159.01,40.1033,77.0326,1203.5,-74.1079,182.494,1181.12
441,0,40.8151,526.679,1027.65,41.4174,328.471,1152.21,39.7425,72.9923,1188.62,-74.5721,178.635,1168.89
442,0,40.3647,527.85,1024.76,40.8265,325.81,1145.44,39.3991,69.3617,1174.02,-74.9855,175.064,1156.66
443,0,39.9494,528.911,1021.84,40.2563,323.141,1138.71,39.0745,66.0384,1159.77,-75.5267,171.79,1144.66
444,0,39.5461,529.768,1019.04,39.7266,320.533,1132.2,38.7792,63.0148,1145.61,-76.0835,168.769,1132.82
445,0,39.2971,530.548,1016.38,39.2548,317.921,1125.77,38.5525,60.17,1131.8,-76.5605,165.891,1121.18
446,0,39.26,530.99,1013.81,38.8171,315.341,1119.38,38.4168,57.5557,1118.43,-76.9958,163.25,1109.81
447,0,39.4883,531.279,1011.34,38.5045,312.878,1113.07,38.3163,55.1362,1105.42,-77.3776,160.701,1098.92
448,0,39.8033,531.436,1008.92,38.197,310.506,1106.88,38.1964,52.953,1092.8,-77.626,158.345,1088.42
449,0,40.1115,531.497,1006.62,37.9319,308.227,1100.87,38.0409,51.0283,1080.75,-77.9975,156.009,1078.4
450,0,40.2749,531.565,1004.49,37.7498,306.007,1095.1,37.905,49.2856,1068.9,-78.1445,154.046,1068.44
451,0,40.2679,531.556,1002.51,37.4806,303.83,1089.64,37.8414,47.7276,1057.71,-78.3343,152.269,1058.99
452,0,40.1389,531.502,1000.68,37.0919,301.732,1084.43,37.8488,46.3825,1047.08,-78.5441,150.596,1049.96
453,0,39.8736,531.384,998.957,36.7685,299.709,1079.43,37.8371,45.1853,1036.97,-78.7584,149.078,1041.4
454,0,39.5512,531.244,997.318,36.5177,297.845,1074.68,37.9204,44.188,1027.42,-78.8623,147.69,1033.21
455,0,39.2569,531.09,995.735,36.3503,296.159,1070.18,38.076,43.3607,1018.48,-78.9831,146.428,1025.75
