Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
227,0,53.6668,435.775,1024.51,45.0658,445.271,1203.57,37.5338,394.386,1465.52,-69.2646,436.705,1353.76
228,0,53.4106,438.604,1025.15,44.684,445.937,1205.49,36.9327,390.623,1466.69,-69.8384,434.431,1355.5
229,0,53.1677,441.594,1025.77,44.2103,446.582,1207.49,36.392,386.623,1467.83,-70.3891,431.853,1357.23
230,0,52.9758,444.64,1026.49,43.89,447.154,1209.62,35.826,382.279,1468.92,-70.951,429.097,1358.97
231,0,52.7793,447.742,1027.29,43.5099,447.772,1211.77,35.2976,377.646,1469.85,-71.5448,426.154,1360.68
232,0,52.6637,450.866,1028.03,43.2029,448.23,1214.02,34.7176,372.692,1470.68,-72.1063,423.03,1362.31
233,0,52.5505,454.143,1028.87,42.8858,448.615,1216.26,34.1868,367.447,1471.3,-72.6022,419.662,1363.88
234,0,52.4147,457.468,1029.64,42.5682,448.913,1218.49,33.6983,361.842,1471.73,-73.0983,416.088,1365.32
235,0,52.2519,460.915,1030.52,42.3091,449.052,1220.77,33.1413,355.945,1471.94,-73.6484,412.243,1366.58
236,0,52.0664,464.441,1031.33,41.9908,449.11,1223.04,32.6022,349.682,1471.9,-74.1194,408.104,1367.76
237,0,51.8524,468.107,1032.23,41.7253,448.918,1225.32,32.113,343.123,1471.54,-74.5471,403.742,1368.72
238,0,51.7119,471.82,1033.07,41.4332,448.621,1227.52,31.6733,336.279,1470.79,-75.0839,399.065,1369.45
239,0,51.4683,475.583,1033.93,41.1327,448.184,1229.54,31.2007,329.114,1469.62,-75.5386,394.232,1369.8
240,0,51.2431,479.429,1034.77,40.8384,447.544,1231.45,30.7565,321.695,1467.98,-76.0699,389.139,1369.8
241,0,50.985,483.382,1035.56,40.7425,446.731,1233.1,30.2853,314.022,1465.87,-76.5219,383.861,1369.46
242,0,50.7593,487.353,1036.29,40.5878,445.82,1234.65,29.8463,306.086,1463.29,-76.9667,378.36,1368.76
243,0,50.5159,491.368,1037.01,40.5114,444.694,1235.96,29.4858,297.947,1460.2,-77.401,372.592,1367.7
244,0,50.2923,495.334,1037.69,40.4778,443.289,1237.04,29.065,289.537,1456.58,-77.7952,366.653,1366.21
245,0,50.0284,499.288,1038.31,40.4773,441.578,1237.74,28.6783,281.116,1452.46,-78.1653,360.511,1364.28
246,0,49.757,503.066,1038.95,40.5893,439.662,1238.07,28.4093,272.633,1447.83,-78.5854,354.329,1361.8
247,0,49.4786,506.725,1039.48,40.6927,437.52,1238.05,27.5852,264.672,1442.93,-78.9724,348.059,1358.84
248,0,49.2042,510.249,1039.98,40.8023,435.134,1237.72,27.2302,256.037,1437.17,-79.2798,341.797,1355.37
249,0,49.0263,513.689,1040.58,40.6639,432.74,1237.17,27.0027,247.31,1430.83,-79.4896,335.417,1351.46
250,0,48.8177,516.919,1041.13,40.6416,430.133,1236.41,26.5841,238.802,1423.92,-80.1846,329.645,1347.43
251,0,48.43,519.987,1041.66,40.4588,427.728,1235.36,26.1878,230.328,1416.56,-80.4376,322.976,1342.58
252,0,47.9669,522.987,1042.24,40.3396,425.194,1234.12,25.8285,221.98,1408.67,-80.7534,316.487,1337.4
253,0,47.463,525.948,1042.74,39.9866,422.781,1232.94,25.6865,213.803,1400.33,-81.0759,310.033,1331.78
254,0,46.803,528.733,1042.91,39.6726,420.356,1231.68,25.413,205.715,1391.52,-81.5561,303.689,1325.88
255,0,46.1718,531.408,1042.75,39.3051,417.762,1230.14,25.1317,197.8,1382.4,-82.1428,297.463,1319.7
256,0,45.5019,534.083,1042.33,38.9052,415.125,1228.38,24.838,190.049,1373.12,-82.6811,291.311,1313.35
257,0,44.7661,536.552,1041.62,38.6002,412.562,1226.52,24.5575,182.611,1363.88,-83.2558,285.278,1306.89
258,0,44.0124,538.892,1040.73,38.248,409.811,1224.41,24.3465,175.529,1354.48,-83.8995,279.423,1300.31
259,0,43.4228,541.044,1039.81,37.701,407.312,1222.24,24.2724,168.937,1344.98,-84.4541,273.777,1293.67
260,0,42.8766,542.907,1038.81,37.4408,404.712,1219.9,24.3002,162.793,1335.51,-84.829,268.471,1287
261,0,42.4393,544.568,1037.81,37.2715,402.28,1217.69,24.4295,157.002,1326.09,-85.1084,263.496,1280.34
262,0,42.0676,545.931,1036.74,37.1599,399.934,1215.67,24.6564,151.483,1316.79,-85.1868,258.75,1273.81
263,0,41.7521,547.171,1035.68,37.1541,397.524,1213.74,24.959,146.137,1307.62,-85.1439,254.156,1267.46
264,0,41.4676,548.135,1034.53,37.1049,395.049,1211.86,25.2827,140.879,1298.63,-84.9579,249.683,1261.26
265,0,41.2567,548.888,1033.35,37.107,392.384,1209.8,25.6202,135.733,1289.68,-84.7447,245.211,1255.18
266,0,41.1074,549.355,1032.17,37.1712,389.638,1207.47,25.9051,130.687,1280.84,-84.4991,240.856,1249.12
267,0,40.9588,549.635,1030.95,37.1686,386.697,1204.84,26.0365,125.729,1272.05,-84.2496,236.463,1243
268,0,40.7738,549.696,1029.71,37.1683,383.628,1201.98,26.1974,120.9,1263.16,-84.0473,232.154,1236.76
269,0,40.5606,549.616,1028.47,37.136,380.415,1198.89,26.3841,116.133,1254.28,-83.8489,227.742,1230.38
270,0,40.303,549.326,1027.25,36.9953,377.02,1195.5,26.5543,111.436,1245.29,-83.7117,223.41,1223.84
271,0,40.0089,548.903,1026.03,36.8487,373.527,1191.82,26.7964,106.817,1236.23,-83.5365,218.953,1217.14
272,0,39.6581,548.288,1024.71,36.627,369.908,1187.81,26.9112,102.373,1227.1,-83.4051,214.616,1210.23
273,0,39.3101,547.626,1023.32,36.3411,366.29,1183.48,27.0424,98.0207,1217.82,-83.3037,210.331,1203.09
274,0,38.9233,546.818,1021.75,35.979,362.646,1178.88,27.0882,93.861,1208.45,-83.26,206.15,1195.64
275,0,38.4167,546.129,1020.1,35.4839,358.963,1173.95,27.0476,89.8535,1198.9,-83.3072,202.055,1187.9
276,0,37.9034,545.272,1018.2,34.9568,355.272,1168.79,26.9213,85.9441,1189.18,-83.5274,198.052,1179.89
277,0,37.4144,544.508,1016.25,34.4324,351.531,1163.43,26.7566,82.0874,1179.28,-83.8145,194.088,1171.63
278,0,36.7214,543.907,1014.18,33.8995,347.752,1157.92,26.6137,78.3474,1169.32,-84.2358,190.193,1163.2
279,0,36.0934,543.393,1012.15,33.4626,344.026,1152.3,26.4525,74.7529,1159.33,-84.6307,186.499,1154.59
280,0,35.7571,542.474,1009.87,33.1362,340.375,1146.57,26.2846,71.3253,1149.37,-85.0327,182.961,1145.92
281,0,35.5597,541.468,1007.72,32.9511,336.777,1140.86,26.0453,68.0636,1139.48,-85.3437,179.495,1137.43
282,0,35.4199,540.482,1005.67,32.8605,333.252,1135.14,25.8055,64.8946,1129.67,-85.7504,176.08,1129.12
283,0,35.3324,539.414,1003.73,32.8122,329.785,1129.47,25.5845,61.9303,1119.87,-85.9667,172.864,1120.81
284,0,35.4729,538.331,1001.84,32.7347,326.35,1123.82,25.4088,59.0471,1110.44,-86.2158,169.89,1112.64
285,0,35.7814,537.187,999.974,32.6571,323.015,1118.26,25.1874,56.3604,1101.14,-86.4752,167.001,1104.65
286,0,36.2043,535.991,998.179,32.5808,319.815,1112.8,25.0058,53.8032,1092.13,-86.7203,164.305,1096.94
287,0,36.7372,534.861,996.433,32.5933,316.795,1107.52,24.756,51.4441,1083.48,-86.9454,161.773,1089.55
288,0,37.2791,533.825,994.7,32.704,313.974,1102.4,24.4476,49.3197,1075.24,-87.2002,159.476,1082.47
289,0,37.8535,532.779,993.016,32.8198,311.376,1097.51,24.1334,47.3818,1067.3,-87.3719,157.475,1075.73
290,0,38.4189,531.867,991.334,33.0442,309.002,1092.82,24.0253,45.7475,1059.83,-87.5228,155.681,1069.29
291,0,38.9845,530.994,989.674,33.2198,306.828,1088.39,23.9027,44.2697,1052.75,-87.5996,154.105,1063.32
292,0,39.6302,530.199,988.054,33.4881,304.79,1084.19,23.8329,42.9282,1046.05,-87.6473,152.733,1057.68
293,0,40.2968,529.501,986.523,33.771,302.968,1080.31,23.841,41.6599,1039.78,-87.7481,151.466,1052.47
294,0,40.9641,528.878,985.078,34.0691,301.327,1076.77,23.7373,40.5946,1034.01,-87.7942,150.331,1047.7
295,0,41.6266,528.306,983.843,34.3927,299.849,1073.46,23.6088,39.6621,1028.68,-87.8338,149.447,1043.4
296,0,42.3432,527.884,982.619,34.7552,298.547,1070.5,23.1674,38.9403,1023.89,-87.6261,148.767,1039.55
297,0,43.179,527.521,981.599,35.1151,297.436,1067.84,23.0564,38.2772,1019.66,-87.62,148.092,1036.21
298,0,43.9366,527.187,980.771,35.4836,296.518,1065.53,22.9658,37.7333,1015.98,-87.6302,147.632,1033.33
299,0,44.7904,526.861,980.1,35.8887,295.723,1063.52,22.8936,37.2477,1012.88,-87.6256,147.16,1030.94
300,0,45.5627,526.632,979.59,36.2926,295.09,1061.88,22.7731,36.8602,1010.27,-87.5362,146.75,1029.11
301,0,46.2848,526.445,979.274,36.7671,294.597,1060.56,22.6856,36.5371,1008.32,-87.4563,146.482,1027.75
302,0,47.0834,526.347,979.066,37.2379,294.289,1059.59,22.5587,36.2987,1006.9,-87.3012,146.342,1026.9
303,0,47.8214,526.266,978.97,37.7402,294.091,1058.93,22.4284,36.129,1006.03,-87.0814,146.344,1026.54
304,0,48.5791,526.272,978.967,38.1748,294.066,1058.67,22.3669,36.108,1005.82,-86.8496,146.559,1026.73
305,0,49.3007,526.293,979.067,38.6319,294.195,1058.76,22.3735,36.1686,1006.2,-86.6227,146.876,1027.47
306,0,49.9732,526.392,979.281,39.0846,294.506,1059.25,22.3929,36.3313,1007.23,-86.3766,147.253,1028.67
307,0,50.6167,526.535,979.599,39.4776,294.958,1060.09,22.5401,36.605,1008.83,-86.0653,147.765,1030.39
308,0,51.222,526.678,980.012,39.894,295.546,1061.27,22.6049,36.9459,1011.12,-85.6962,148.323,1032.61
309,0,51.8349,526.887,980.49,40.269,296.315,1062.78,22.6167,37.3962,1013.94,-85.4764,149.054,1035.25
310,0,52.3876,527.078,981.094,40.5801,297.171,1064.63,22.6875,37.8786,1017.47,-85.1618,149.923,1038.51
311,0,52.9339,527.255,981.772,40.845,298.242,1066.85,22.654,38.5285,1021.69,-85.0043,150.846,1042.04
312,0,53.4659,527.527,982.731,41.0288,299.374,1069.44,22.6777,39.2508,1026.47,-84.9063,151.906,1046.14
313,0,53.9069,527.784,983.839,41.2603,300.707,1072.33,22.6415,40.1245,1031.81,-84.7979,153.138,1050.64
314,0,54.3896,528.139,985.036,41.5049,302.129,1075.58,22.6379,41.1374,1037.81,-84.6605,154.425,1055.59
315,0,54.7848,528.477,986.391,41.6046,303.678,1079.15,22.9113,42.2025,1044.42,-84.5679,155.905,1061.18
316,0,55.1713,528.75,987.903,41.8465,305.354,1083.05,22.7043,43.4607,1051.71,-84.4003,157.605,1067.26
317,0,55.578,529.042,989.549,41.9885,307.137,1087.3,22.5415,44.9292,1059.58,-84.3484,159.281,1073.76
318,0,55.904,529.31,991.373,42.0881,309.033,1091.85,22.4773,46.4647,1068,-84.3034,161.111,1080.61
319,0,56.1999,529.469,993.333,42.1783,311.07,1096.74,22.5521,48.1902,1077.1,-84.2262,163.136,1088.02
320,0,56.4162,529.562,995.42,42.1542,313.22,1101.97,22.5859,50.0594,1086.76,-84.2222,165.238,1095.79
321,0,56.6283,529.619,997.629,42.1747,315.503,1107.49,22.585,52.1083,1097.12,-84.2744,167.502,1104.05
322,0,56.7417,529.629,999.9,42.073,317.927,1113.26,22.4622,54.3213,1108.18,-84.3642,170.043,1112.69
323,0,56.8226,529.575,1002.31,42.0447,320.476,1119.28,22.3008,56.7869,1119.5,-84.4747,172.727,1121.74
324,0,56.9279,529.513,1004.8,42.0125,323.2,1125.45,21.9383,59.5164,1131.35,-84.5938,175.652,1131.18
325,0,56.9018,529.318,1007.33,41.9602,326.026,1131.78,21.7573,62.5293,1143.74,-84.7547,178.838,1141.11
326,0,57.1762,528.602,1009.55,41.9181,328.976,1138.22,21.6716,65.8324,1156.58,-84.7085,182.366,1151.1
327,0,57.2041,528.137,1011.89,41.8844,332.023,1144.76,21.5449,69.4047,1169.84,-84.7482,185.92,1161.54
328,0,57.2504,527.445,1014.3,41.7982,335.174,1151.4,21.4075,73.2915,1183.45,-84.7004,189.726,1172.26
329,0,57.2916,526.655,1016.62,41.7723,338.421,1158.03,21.2934,77.5538,1197.41,-84.6347,193.823,1183.17
330,0,57.235,525.629,1018.88,41.7635,341.755,1164.61,21.1561,82.0766,1211.61,-84.6352,198.187,1194.18
331,0,57.1358,524.42,1021.09,41.7253,345.217,1171.05,21.0112,87.041,1225.98,-84.5878,202.791,1205.23
332,0,57.0836,523.011,1023.14,41.7697,348.832,1177.52,20.8196,92.3908,1240.48,-84.5975,207.712,1216.3
333,0,56.884,521.406,1025.09,41.59,352.43,1183.61,20.7803,98.1438,1254.92,-84.6715,212.961,1227.31
334,0,56.7077,519.623,1026.9,41.5158,356.103,1189.57,20.5018,104.355,1269.48,-84.6719,218.496,1238.23
335,0,56.5566,517.683,1028.55,41.4488,359.834,1195.25,20.3276,110.983,1283.9,-84.6109,224.341,1248.97
336,0,56.2794,515.459,1030.05,41.3653,363.551,1200.67,20.1392,117.961,1298.14,-84.5889,230.452,1259.49
337,0,55.9673,513.06,1031.42,41.2897,367.267,1205.83,20.0358,125.274,1312.13,-84.4452,236.7,1269.76
338,0,55.6296,510.394,1032.62,41.1591,371.014,1210.78,19.9315,132.942,1325.84,-84.3037,243.231,1279.67
339,0,55.3068,507.565,1033.71,41.2957,374.33,1215.09,19.9225,140.924,1339.12,-84.1375,249.831,1289.26
340,0,54.9433,504.515,1034.71,41.2129,377.751,1219.12,19.8628,149.178,1351.77,-83.9487,256.548,1298.31
341,0,54.56,501.229,1035.52,41.0805,381.081,1222.81,19.8732,157.675,1364,-83.7174,263.374,1306.87
342,0,54.1058,497.813,1036.26,40.9394,384.248,1226.03,19.9385,166.424,1375.74,-83.5486,270.27,1314.87
343,0,53.6236,494.129,1036.87,40.8016,387.292,1228.94,20.0092,175.401,1386.89,-83.458,277.129,1322.29
344,0,53.178,490.365,1037.44,40.5975,390.226,1231.45,20.0013,184.422,1397.25,-83.4313,283.979,1329.14
345,0,52.7702,486.403,1037.85,40.4251,392.83,1233.57,19.9531,193.353,1406.85,-83.3921,290.763,1335.4
346,0,52.3267,482.245,1038.19,40.2784,395.348,1235.29,19.9315,202.366,1415.88,-83.4287,297.468,1341.18
347,0,51.9104,477.96,1038.45,40.0519,397.662,1236.66,19.8988,211.25,1424.19,-83.5217,304.13,1346.42
348,0,51.4723,473.589,1038.64,39.8336,399.729,1237.69,19.8991,220.088,1431.81,-83.1532,309.711,1350.73
349,0,51.0727,469.145,1038.74,39.557,401.485,1238.34,19.8702,228.892,1438.78,-83.1711,315.72,1354.77
350,0,50.661,464.603,1038.79,39.1003,402.802,1238.56,19.6372,237.952,1445.24,-83.2588,321.572,1358.24
351,0,50.368,459.978,1038.79,38.7706,404.229,1238.47,19.9055,246.063,1450.4,-83.4216,327.207,1361.15
352,0,50.0619,455.45,1038.67,38.4356,405.466,1238.04,19.9427,254.398,1455.23,-83.5199,332.597,1363.46
353,0,49.8108,450.896,1038.52,38.1073,406.454,1237.32,20.4441,261.983,1459.26,-83.6386,337.905,1365.28
354,0,49.607,446.246,1038.25,37.9219,407.207,1236.3,20.5474,269.912,1462.74,-83.7197,342.975,1366.59
355,0,49.3297,441.771,1037.9,37.6641,407.945,1235,20.745,277.578,1465.57,-83.7708,347.883,1367.38
356,0,49.1272,437.36,1037.48,37.5243,408.355,1233.46,20.9627,284.993,1467.83,-83.7027,352.481,1367.81
357,0,48.8851,433.121,1036.91,37.3862,408.676,1231.7,21.2055,292.143,1469.56,-83.5718,357.048,1367.81
358,0,48.6439,428.933,1036.22,37.2914,408.85,1229.72,21.4861,299.031,1470.82,-83.35,361.286,1367.43
359,0,48.3292,424.912,1035.43,37.2208,408.903,1227.55,21.8004,305.691,1471.65,-83.1812,365.492,1366.7
360,0,48.122,420.93,1034.55,37.2096,408.71,1225.2,22.1742,312.092,1472.08,-82.9294,369.483,1365.7
361,0,47.8084,417.133,1033.62,37.2378,408.378,1222.71,22.6247,318.194,1472.18,-82.5737,373.203,1364.38
362,0,47.4734,413.496,1032.63,37.2334,407.955,1220.17,23.0781,324.125,1471.96,-82.2094,376.754,1362.8
363,0,47.1121,409.905,1031.73,37.3149,407.282,1217.59,23.5004,329.749,1471.5,-81.7349,380.087,1361.01
364,0,46.8056,406.371,1030.78,37.3783,406.601,1215.03,23.9676,335.169,1470.72,-81.2128,383.171,1359.04
365,0,46.4603,402.906,1029.91,37.4524,405.847,1212.49,24.4665,340.286,1469.77,-80.7664,386.123,1356.97
366,0,46.1354,399.52,1029.06,37.4385,405.107,1209.99,24.863,345.159,1468.6,-80.3194,388.9,1354.8
367,0,45.8086,396.225,1028.28,37.4907,404.333,1207.49,25.2643,349.796,1467.26,-80.0072,391.364,1352.6
368,0,45.5455,393.068,1027.52,37.5663,403.575,1205.04,25.6217,354.154,1465.87,-79.6144,393.7,1350.43
369,0,45.2481,390.036,1026.84,37.5172,402.908,1202.67,25.9723,358.246,1464.39,-79.2945,395.83,1348.21
370,0,45.0039,387.159,1026.13,37.5179,402.164,1200.35,26.3826,362.147,1462.84,-78.9983,397.84,1346
371,0,44.7844,384.514,1025.43,37.4487,401.621,1198.16,26.6908,365.803,1461.24,-78.8255,399.693,1343.84
372,0,44.6997,382.107,1024.78,37.3907,400.978,1196.02,27.0557,369.236,1459.64,-78.5587,401.428,1341.74
373,0,44.6723,379.884,1024.07,37.3652,400.426,1194.01,27.4109,372.451,1458.12,-78.382,403.112,1339.79
374,0,44.7035,377.786,1023.44,37.2923,399.943,1192.08,27.8016,375.462,1456.62,-78.1053,404.69,1337.93
375,0,44.8509,375.853,1022.84,37.2766,399.386,1190.35,28.2717,378.225,1455.2,-77.8135,406.139,1336.22
376,0,45.0418,373.975,1022.25,37.3164,398.835,1188.72,28.754,380.859,1453.81,-77.4535,407.493,1334.59
377,0,45.2473,372.303,1021.75,37.3274,398.412,1187.21,29.2906,383.291,1452.5,-77.086,408.86,1333.1
378,0,45.381,370.744,1021.32,37.3732,397.96,1185.78,29.8791,385.56,1451.2,-76.6759,410.041,1331.68
379,0,45.4918,369.332,1020.89,37.5348,397.485,1184.41,30.4597,387.688,1449.98,-76.1984,411.124,1330.41
380,0,45.5516,367.985,1020.5,37.5843,397.106,1183.14,31.0886,389.633,1448.88,-75.8121,412.29,1329.25
381,0,45.5601,366.701,1020.17,37.7106,396.712,1182.01,31.6699,391.431,1447.8,-75.3257,413.232,1328.1
382,0,45.5401,365.497,1019.94,37.8584,396.332,1180.94,32.2761,393.082,1446.77,-74.855,414.212,1327.06
383,0,45.4399,364.484,1019.71,37.9678,395.999,1179.87,32.8906,394.544,1445.81,-74.4019,415.051,1326.06
384,0,45.4464,363.548,1019.5,38.0566,395.75,1178.99,33.4674,395.892,1444.93,-73.9327,415.83,1325.11
385,0,45.3749,362.887,1019.28,38.1825,395.485,1178.09,33.9955,397.093,1444.13,-73.4375,416.505,1324.25
386,0,45.342,362.314,1019.09,38.3318,395.273,1177.37,34.5488,398.095,1443.44,-73.0776,417.111,1323.55
387,0,45.3303,361.863,1018.89,38.4872,395.125,1176.74,35.0611,398.943,1442.88,-72.7127,417.72,1323
388,0,45.3566,361.621,1018.69,38.6193,395.049,1176.35,35.5091,399.648,1442.46,-72.3879,418.202,1322.64
389,0,45.3633,361.565,1018.54,38.7447,395.016,1176.03,35.9198,400.199,1442.14,-72.0217,418.53,1322.43
390,0,45.403,361.614,1018.42,38.9052,394.995,1175.86,36.3732,400.633,1441.93,-71.7287,418.801,1322.34
391,0,45.4315,361.765,1018.36,39.0273,394.973,1175.82,36.7641,400.845,1441.81,-71.4553,419.037,1322.39
392,0,45.4072,362.053,1018.35,39.1362,394.988,1175.88,37.1288,400.913,1441.8,-71.2061,419.137,1322.54
393,0,45.3506,362.445,1018.38,39.2186,394.967,1176.01,37.4663,400.827,1441.91,-70.9649,419.132,1322.78
394,0,45.2806,362.999,1018.45,39.3331,395.077,1176.26,37.7632,400.554,1442.12,-70.7731,419.009,1323.1
395,0,45.2358,363.496,1018.54,39.3778,394.974,1176.51,38.0625,400.097,1442.42,-70.5483,418.81,1323.53
396,0,45.1728,364.236,1018.68,39.4426,394.94,1176.86,38.3013,399.476,1442.81,-70.3232,418.527,1324.04
397,0,45.1218,365.024,1018.86,39.5889,394.995,1177.39,38.5673,398.666,1443.36,-70.1441,418.085,1324.63
398,0,45.0324,365.972,1019.15,39.6616,394.97,1178.02,38.7547,397.615,1444.01,-69.8911,417.475,1325.45
399,0,45.004,366.887,1019.47,39.7201,394.801,1178.77,38.9645,396.369,1444.74,-69.7523,416.797,1326.29
400,0,44.9404,367.963,1019.85,39.7964,394.708,1179.61,39.1596,394.957,1445.6,-69.5328,415.921,1327.37
401,0,44.8924,369.029,1020.35,39.8468,394.641,1180.61,39.2997,393.295,1446.54,-69.4264,415.002,1328.53
402,0,44.7877,370.2,1020.97,39.8521,394.536,1181.65,39.414,391.386,1447.59,-69.3236,413.824,1329.8
403,0,44.6151,371.572,1021.62,39.8257,394.42,1182.86,39.512,389.298,1448.77,-69.295,412.605,1331.21
404,0,44.4315,373.005,1022.37,39.7437,394.33,1184.2,39.5216,386.956,1450.04,-69.306,411.192,1332.73
405,0,44.2238,374.607,1023.14,39.6564,394.221,1185.63,39.548,384.268,1451.35,-69.3475,409.641,1334.33
406,0,43.9815,376.319,1023.96,39.5308,394.12,1187.18,39.4918,381.356,1452.78,-69.4301,407.847,1336.04
407,0,43.7511,378.208,1024.86,39.4109,393.994,1188.78,39.4157,378.161,1454.3,-69.511,405.821,1337.91
408,0,43.5675,380.217,1025.74,39.2402,393.891,1190.57,39.2872,374.657,1455.91,-69.6258,403.653,1339.87
409,0,43.3915,382.351,1026.71,39.07,393.777,1192.53,39.1119,370.847,1457.53,-69.8074,401.327,1341.92
410,0,43.149,384.764,1027.72,38.8562,393.658,1194.54,38.8933,366.672,1459.21,-70.0003,398.742,1344.09
411,0,42.9426,387.19,1028.7,38.6657,393.517,1196.71,38.6561,362.195,1460.92,-70.2383,396.02,1346.32
412,0,42.7249,389.844,1029.77,38.4419,393.417,1198.92,38.3332,357.422,1462.61,-70.4761,393.033,1348.63
413,0,42.5169,392.562,1030.81,38.263,393.259,1201.28,38.0237,352.285,1464.22,-70.7914,389.882,1350.86
414,0,42.3082,395.489,1031.88,37.9955,393.16,1203.69,37.6164,346.784,1465.8,-71.1367,386.508,1353.22
415,0,42.0894,398.532,1032.99,37.7619,393.023,1206.19,37.2107,340.963,1467.25,-71.5002,382.859,1355.54
416,0,41.8805,401.698,1034.04,37.5728,392.857,1208.7,36.8041,334.761,1468.6,-71.8228,378.983,1357.73
417,0,41.6381,405.069,1035.13,37.3883,392.657,1211.29,36.2967,328.217,1469.76,-72.1957,374.884,1359.94
418,0,41.4466,408.587,1036.2,37.2162,392.407,1213.85,35.7656,321.288,1470.72,-72.6157,370.609,1362.07
419,0,41.1999,412.201,1037.26,37.0396,392.103,1216.49,35.2099,313.997,1471.41,-73.0863,365.946,1364.02
420,0,41.043,415.892,1038.31,36.7826,391.682,1219.08,34.6918,306.356,1471.76,-73.5326,361.048,1365.81
421,0,40.8604,419.822,1039.36,36.5673,391.264,1221.75,34.105,298.459,1471.72,-74.0722,355.912,1367.33
422,0,40.7454,423.817,1040.41,36.244,390.705,1224.38,33.4806,290.199,1471.21,-74.6419,350.48,1368.51
423,0,40.6444,427.986,1041.39,35.992,389.929,1226.88,32.5339,282.14,1470.32,-75.2112,344.754,1369.32
424,0,40.6329,432.135,1042.33,35.7642,389.108,1229.09,31.8502,273.374,1468.75,-75.8494,338.912,1369.71
425,0,40.6066,436.378,1043.22,35.5548,388.176,1231.05,31.1972,264.404,1466.53,-76.4457,332.816,1369.61
426,0,40.6204,440.58,1044.03,35.4654,387.083,1232.77,30.5984,255.265,1463.66,-77.0507,326.478,1368.94
427,0,40.6165,444.906,1044.79,35.4236,385.784,1234.19,29.9452,245.905,1460.17,-77.6125,320.032,1367.75
428,0,40.7223,449.196,1045.54,35.4896,384.41,1235.34,29.3093,236.399,1456.02,-78.1184,313.425,1365.94
429,0,40.8656,453.46,1046.22,35.6528,382.827,1236.17,28.7629,226.722,1451.14,-78.57,306.627,1363.57
430,0,41.0572,457.696,1046.86,35.8611,381.125,1236.75,27.8216,217.486,1445.82,-78.9586,299.667,1360.56
431,0,41.2486,461.852,1047.49,36.0331,379.213,1236.93,27.6074,206.944,1439.15,-79.3584,292.621,1357
432,0,41.43,465.913,1047.99,36.1888,377.082,1236.7,27.0173,197.09,1431.98,-79.7646,285.519,1352.92
433,0,41.6189,469.871,1048.44,36.479,374.854,1235.86,26.5255,187.228,1424.02,-80.4146,278.617,1348.26
434,0,41.8284,473.663,1048.76,36.597,372.321,1234.59,26.0354,177.523,1415.26,-80.9328,271.61,1342.91
435,0,42.0712,477.291,1048.91,36.7047,369.418,1232.83,25.5456,168.006,1405.77,-81.286,264.3,1336.7
436,0,42.3182,480.769,1048.91,36.7817,366.351,1230.58,25.1742,158.707,1395.66,-81.6355,257.106,1329.89
437,0,42.6217,484.111,1048.74,36.8712,363.266,1227.9,24.6288,149.508,1384.7,-82.0355,250.038,1322.41
438,0,42.9358,487.308,1048.43,36.8624,360.105,1224.91,24.0581,140.47,1373.13,-82.485,243.014,1314.25
439,0,43.2463,490.372,1047.89,36.8514,356.85,1221.54,23.4735,131.691,1360.8,-82.9952,236.159,1305.5
440,0,43.558,493.205,1047.13,36.761,353.503,1217.71,22.8948,123.271,1347.9,-83.4992,229.368,1296.24
441,0,43.8185,495.852,1046.08,36.4568,350.393,1213.59,22.3297,115.125,1334.61,-84.0365,222.655,1286.47
442,0,43.8708,498.382,1044.79,36.4655,346.777,1208.84,21.7696,107.388,1320.97,-84.6419,216.254,1276.26
443,0,43.6866,500.731,1043.38,36.2736,343.174,1203.96,21.2952,99.8828,1307.02,-85.2536,209.914,1265.68
444,0,43.4766,502.886,1041.81,35.9646,339.549,1198.89,20.8818,92.7903,1292.86,-85.9355,203.81,1254.83
445,0,43.0786,504.802,1040.21,35.5358,335.881,1193.63,20.4884,86.0434,1278.61,-86.5841,197.865,1243.83
446,0,42.6824,506.385,1038.48,34.9754,332.273,1188.21,20.12,79.7344,1264.21,-87.2024,192.13,1232.67
447,0,42.3017,507.738,1036.69,34.4132,328.783,1182.67,19.6779,73.7318,1249.74,-87.9214,186.611,1221.43
448,0,41.9615,508.866,1034.8,33.8554,325.222,1176.95,19.2095,68.1342,1235.32,-88.4826,181.38,1210.07
449,0,41.758,509.785,1032.8,33.4564,321.707,1171.12,18.9032,62.9299,1220.89,-89.1013,176.345,1198.73
450,0,41.393,510.918,1031.04,33.2366,318.185,1165.26,18.6089,58.032,1206.61,-89.5808,171.725,1187.4
451,0,41.4112,511.396,1028.99,33.1868,314.678,1159.39,18.3982,53.3343,1192.52,-89.9576,167.172,1176.25
452,0,41.625,511.715,1026.99,33.2302,311.082,1153.58,18.3178,48.9425,1178.66,-90.2189,162.926,1165.35
453,0,42.0359,511.851,1025.17,33.3367,307.435,1147.9,18.262,44.7069,1165.09,-90.3745,158.891,1154.79
454,0,42.5588,511.76,1023.56,33.5099,303.737,1142.27,18.2905,40.6961,1151.85,-90.4085,154.964,1144.51
