Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
439,0,-40.455,459.706,999.374,85.8733,259.47,1064.1,225.591,53.6764,986.766,75.565,55.0656,1013.76
440,0,-40.4163,459.716,998.952,86.0718,259.38,1063.3,225.741,53.716,985.447,75.7657,55.0666,1012.74
441,0,-40.3374,459.801,998.594,86.2563,259.399,1062.63,225.894,53.832,984.416,75.8989,55.1483,1011.92
442,0,-40.2478,459.963,998.215,86.4079,259.549,1062.07,226.013,53.9419,983.762,76.0262,55.2712,1011.45
443,0,-40.1623,460.227,997.886,86.5416,259.831,1061.67,226.042,54.0841,983.386,76.1615,55.5338,1011.27
444,0,-40.0598,460.543,997.599,86.6014,260.249,1061.46,226.273,54.4656,983.371,76.3195,55.8763,1011.38
445,0,-39.991,460.901,997.412,86.5821,260.747,1061.45,226.279,54.7306,983.704,76.4373,56.3385,1011.84
446,0,-39.9179,461.269,997.269,86.5542,261.349,1061.67,226.343,55.1186,984.433,76.4952,56.8494,1012.67
447,0,-39.9277,461.657,997.249,86.4363,262.005,1062.07,226.386,55.5916,985.515,76.4361,57.3929,1013.85
448,0,-39.9743,462.064,997.29,86.1811,262.761,1062.72,226.332,56.0555,987.038,76.3308,58.0177,1015.33
449,0,-40.1547,462.535,997.456,85.8273,263.573,1063.62,226.254,56.584,989.017,76.1078,58.7518,1017.15
450,0,-40.3825,462.982,997.676,85.4015,264.381,1064.84,226.107,57.1347,991.415,75.9396,59.3646,1019.28
451,0,-40.6553,463.431,997.977,84.8544,265.297,1066.34,225.988,57.784,994.279,75.6572,60.1629,1021.82
452,0,-40.9893,463.951,998.495,84.2585,266.314,1068.1,225.76,58.4587,997.705,75.3559,60.9352,1024.78
453,0,-41.3394,464.553,999.115,83.603,267.447,1070.22,225.594,59.2535,1001.64,74.9876,61.8155,1028.2
454,0,-41.6465,465.101,999.86,82.9173,268.69,1072.65,225.421,60.0956,1006.12,74.5658,62.7418,1032.12
455,0,-42.003,465.78,1000.78,82.135,270.075,1075.36,225.065,61.0173,1011.18,74.0112,63.8776,1036.54
456,0,-42.3824,466.401,1001.83,81.265,271.547,1078.44,224.653,61.8757,1017.03,73.3821,65.0886,1041.43
457,0,-42.809,467.027,1003.04,80.2399,273.13,1081.88,224.142,62.9003,1023.24,72.7152,66.2878,1046.81
458,0,-43.2475,467.681,1004.38,79.0799,274.764,1085.71,223.502,63.9704,1029.9,71.899,67.5785,1052.67
459,0,-43.7872,468.277,1005.83,77.8548,276.42,1089.81,222.859,65.1215,1037.15,70.9854,68.9679,1059.07
460,0,-44.3484,468.927,1007.41,76.4248,278.217,1094.27,222.123,66.3883,1045.09,70.0735,70.4146,1065.9
461,0,-44.9988,469.512,1009.11,74.8836,280.101,1099.03,221.263,67.7784,1053.61,68.9627,71.9588,1073.17
462,0,-45.6903,470.1,1010.88,73.2586,282.091,1104.08,220.34,69.278,1062.72,67.6678,73.6886,1080.9
463,0,-46.3343,470.667,1012.67,71.5315,284.194,1109.34,219.167,70.8578,1072.32,66.3623,75.507,1089.02
464,0,-47.0551,471.117,1014.53,69.6312,286.402,1114.81,217.877,72.5931,1082.33,64.9309,77.4447,1097.53
465,0,-47.6735,471.534,1016.4,67.6146,288.59,1120.48,216.432,74.3812,1092.84,63.4371,79.4278,1106.39
466,0,-48.3239,471.997,1018.36,65.2973,290.745,1126.31,214.878,76.3076,1103.69,61.8354,81.4312,1115.72
467,0,-48.8994,472.336,1020.32,63.0913,292.994,1132.34,213.205,78.3853,1115.18,60.1188,83.5295,1125.3
468,0,-49.4767,472.615,1022.32,60.6422,295.312,1138.48,211.324,80.6453,1126.85,58.2667,85.693,1135.1
469,0,-50.0384,472.833,1024.34,58.074,297.697,1144.74,209.244,83.0632,1139,56.2305,88.0671,1145.14
470,0,-50.5706,472.958,1026.38,55.4392,300.161,1151.12,206.944,85.6801,1151.52,53.8858,90.6789,1155.6
471,0,-51.1667,473,1028.46,52.7459,302.868,1157.72,204.464,88.5251,1164.42,51.4246,93.5308,1166.37
472,0,-51.7586,472.889,1030.5,50.0193,305.661,1164.05,201.813,91.6429,1177.6,48.81,96.5984,1177.37
473,0,-52.297,472.689,1032.48,47.235,308.563,1170.45,198.965,94.9606,1191.01,46.007,99.9977,1188.48
474,0,-52.7712,472.329,1034.35,44.3653,311.546,1176.81,195.859,98.5313,1204.62,43.0057,103.65,1199.68
475,0,-53.1114,471.919,1036.14,41.4291,314.671,1183.04,192.572,102.392,1218.31,39.7942,107.527,1210.87
476,0,-53.375,471.351,1037.82,38.4858,317.811,1189.12,189.087,106.491,1232.13,36.4139,111.663,1222.03
477,0,-53.5235,470.645,1039.35,35.5352,321.003,1194.98,185.332,110.797,1245.91,32.8328,115.947,1233.18
478,0,-53.5424,469.812,1040.78,32.5294,324.229,1200.65,181.383,115.391,1259.68,29.0788,120.441,1244.22
479,0,-53.4089,468.818,1042.04,29.5292,327.489,1206.12,177.216,120.198,1273.35,25.1763,125.083,1255.09
480,0,-53.1248,467.695,1043.14,26.5806,330.826,1211.35,172.79,125.312,1286.87,20.9235,130.002,1265.97
481,0,-52.7509,466.427,1044.1,23.596,334.181,1216.22,168.204,130.653,1300.18,16.6782,135.133,1276.6
482,0,-52.2765,465.001,1044.95,20.6692,337.505,1220.79,163.417,136.285,1313.25,12.5669,140.561,1286.63
483,0,-51.7361,463.437,1045.62,17.8616,340.826,1225.03,158.518,142.135,1325.96,8.11305,146.241,1296.56
484,0,-51.0835,461.762,1046.2,15.0607,344.13,1228.86,153.426,148.267,1338.34,3.56144,152.069,1306.12
485,0,-50.3487,459.829,1046.56,12.311,347.403,1232.4,148.147,154.608,1350.29,-1.12589,158.135,1315.24
486,0,-49.5363,457.763,1046.81,9.5063,350.567,1235.5,142.626,161.146,1361.85,-5.86912,164.309,1324.01
487,0,-48.5944,455.503,1046.95,6.71216,353.57,1238.26,136.959,167.864,1372.91,-10.7802,170.511,1332.11
488,0,-47.6065,453.102,1047.01,4.06398,356.419,1240.56,131.066,174.677,1383.45,-15.8547,176.883,1339.79
489,0,-46.3938,450.397,1046.89,1.38095,359.165,1242.51,125.042,181.587,1393.38,-21.0013,183.112,1346.71
490,0,-45.2917,447.81,1046.79,-1.26299,361.832,1244.12,118.928,188.557,1402.69,-26.2602,189.343,1352.99
491,0,-43.8462,444.785,1046.49,-3.82343,364.303,1245.36,112.654,195.58,1411.39,-31.5959,195.5,1358.64
492,0,-42.5991,441.998,1046.22,-6.34578,366.719,1246.25,106.276,202.664,1419.47,-36.8983,201.615,1363.63
493,0,-41.2605,439.141,1045.82,-8.74607,368.9,1246.75,99.8628,209.733,1426.99,-42.1716,207.614,1368.07
494,0,-39.8646,436.204,1045.32,-11.065,370.911,1246.98,93.4259,216.721,1433.89,-47.5087,213.552,1371.89
495,0,-38.5584,433.244,1044.84,-13.2814,372.66,1246.88,87.0384,223.574,1440.17,-52.6476,219.328,1375.23
496,0,-37.176,430.169,1044.27,-15.3475,374.198,1246.45,80.4742,230.634,1446.02,-57.7177,224.857,1377.99
497,0,-35.7581,427,1043.65,-17.3051,375.519,1245.72,73.7267,237.979,1451.47,-62.7584,230.171,1380.2
498,0,-34.3692,423.841,1042.98,-19.1645,376.62,1244.69,67.5184,244.353,1455.86,-67.6154,235.354,1381.83
499,0,-32.9404,420.64,1042.29,-20.9234,377.512,1243.47,61.1406,251.306,1459.75,-72.3555,240.232,1383
500,0,-31.5584,417.496,1041.61,-22.5542,378.315,1242.1,55.5812,256.568,1462.74,-76.9467,244.9,1383.76
501,0,-30.1023,414.274,1040.89,-24.0806,378.854,1240.56,49.8123,262.542,1465.57,-81.2521,249.286,1384
502,0,-28.7167,411.109,1040.16,-25.4769,379.305,1238.82,44.0971,268.238,1467.67,-85.4604,253.43,1383.95
503,0,-27.2496,407.899,1039.39,-26.7651,379.613,1236.94,39.638,271.917,1469.22,-89.4469,257.418,1383.58
504,0,-25.8274,404.759,1038.67,-27.9181,379.816,1234.97,34.4402,276.944,1470.56,-93.2796,261.105,1382.87
505,0,-24.4521,401.675,1037.84,-28.9379,379.885,1232.87,29.4783,281.745,1471.58,-96.933,264.546,1381.88
506,0,-23.126,398.633,1036.97,-29.9121,379.818,1230.61,24.9527,285.945,1472.05,-100.362,267.869,1380.64
507,0,-21.8147,395.613,1036.04,-30.8512,379.673,1228.21,20.3781,290.277,1472.31,-103.562,270.906,1379.11
508,0,-21.5681,394.047,1035.32,-31.7155,379.387,1225.76,15.9942,294.503,1472.26,-106.63,273.781,1377.36
509,0,-20.5513,391.376,1034.2,-32.5106,379,1223.19,11.7665,298.425,1471.91,-109.542,276.433,1375.44
510,0,-19.3742,388.579,1033.18,-33.2843,378.558,1220.57,7.78526,302.22,1471.29,-112.332,278.925,1373.33
511,0,-18.4091,385.937,1032.12,-33.985,378.098,1217.92,3.98412,305.755,1470.44,-114.982,281.178,1371.13
512,0,-17.548,383.472,1031.04,-34.7341,377.549,1215.31,0.298655,309.004,1469.43,-117.5,283.264,1368.81
513,0,-16.7399,381.098,1030.08,-35.3716,376.979,1212.73,-3.1053,311.986,1468.39,-119.918,285.182,1366.52
514,0,-16.0394,378.979,1029.2,-36.0452,376.38,1210.37,-6.36987,314.827,1467.33,-122.119,287.019,1364.29
515,0,-15.3214,376.966,1028.42,-36.6551,375.834,1208.16,-9.55143,317.397,1466.31,-124.235,288.621,1362.18
516,0,-14.6832,375.285,1027.8,-37.2642,375.31,1206.1,-12.5574,319.707,1465.33,-126.222,289.95,1360.2
517,0,-14.0387,373.78,1027.32,-37.751,374.782,1204.32,-15.4085,321.792,1464.4,-128.149,291.183,1358.41
518,0,-13.3639,372.542,1026.96,-38.2096,374.298,1202.89,-18.1377,323.788,1463.54,-130.01,292.254,1356.8
519,0,-12.7884,371.559,1026.74,-38.5695,373.9,1201.67,-20.6165,325.509,1462.77,-131.768,293.164,1355.43
520,0,-11.9532,370.504,1026.68,-38.8434,373.536,1200.63,-22.9777,327.056,1462.08,-133.343,294.025,1354.2
521,0,-11.1075,369.487,1026.85,-39.0349,373.213,1199.79,-25.1358,328.485,1461.43,-134.825,294.897,1353.1
522,0,-10.5499,368.714,1026.86,-39.2325,372.978,1198.99,-27.1092,329.789,1460.87,-136.193,295.724,1352.11
523,0,-9.05534,366.444,1026.56,-39.4161,372.766,1198.33,-28.8817,331.037,1460.28,-137.353,296.558,1351.19
524,0,-8.81449,365.636,1026.42,-39.6102,372.624,1197.69,-30.4969,332.154,1459.75,-138.537,297.327,1350.34
525,0,-8.77253,364.872,1026.18,-39.8664,372.496,1197.04,-32.0195,333.184,1459.26,-139.536,298.097,1349.49
526,0,-8.93726,364.163,1025.88,-40.1488,372.398,1196.35,-33.3208,334.144,1458.72,-140.528,298.787,1348.68
527,0,-9.19062,363.415,1025.53,-40.4763,372.283,1195.69,-34.5611,334.953,1458.23,-141.408,299.423,1347.92
528,0,-10.469,363.995,1025.28,-40.8795,372.128,1194.99,-35.6274,335.707,1457.73,-142.256,300.006,1347.18
529,0,-10.8886,363.545,1025.03,-41.2979,371.992,1194.37,-36.7204,336.402,1457.27,-143.035,300.457,1346.5
530,0,-11.3694,363.06,1024.51,-41.7068,371.85,1193.75,-37.6108,336.952,1456.82,-143.748,300.909,1345.85
531,0,-11.791,362.752,1024.19,-42.0947,371.673,1193.22,-38.3259,337.357,1456.47,-144.317,301.217,1345.33
532,0,-12.0694,362.322,1023.82,-42.4169,371.487,1192.82,-39.053,337.676,1456.17,-144.861,301.468,1344.88
533,0,-12.5192,362.178,1023.55,-42.6952,371.294,1192.54,-39.5228,337.799,1455.93,-145.281,301.616,1344.53
534,0,-12.8717,361.958,1023.47,-42.9283,371.079,1192.38,-39.9425,337.943,1455.78,-145.6,301.712,1344.34
535,0,-13.002,361.554,1023.41,-43.1299,370.857,1192.3,-40.2669,337.919,1455.73,-145.835,301.633,1344.21
536,0,-13.2775,361.397,1023.45,-43.3082,370.597,1192.29,-40.5296,337.682,1455.74,-146.01,301.463,1344.17
537,0,-13.5533,361.255,1023.51,-43.4983,370.317,1192.38,-40.6169,337.31,1455.8,-146.132,301.201,1344.23
538,0,-13.8899,361.154,1023.67,-43.6249,370.077,1192.52,-40.5851,336.823,1455.95,-146.186,300.808,1344.38
539,0,-14.1744,361.254,1023.84,-43.7874,369.839,1192.72,-40.5318,336.318,1456.17,-146.176,300.316,1344.61
540,0,-14.4482,361.468,1024.03,-43.9067,369.585,1193.07,-40.2333,335.53,1456.5,-146.057,299.719,1344.98
541,0,-14.81,361.817,1024.27,-43.9736,369.311,1193.53,-39.8709,334.634,1456.91,-145.81,298.995,1345.47
542,0,-15.0822,362.246,1024.48,-44.0423,369.033,1194.13,-39.3308,333.566,1457.42,-145.505,298.176,1346.11
543,0,-15.2249,362.631,1024.85,-44.0466,368.754,1194.83,-38.6656,332.331,1458.03,-145.064,297.24,1346.84
544,0,-15.5857,363.382,1025.23,-44.0306,368.535,1195.65,-37.878,331.034,1458.65,-144.586,296.17,1347.72
545,0,-15.8272,364.026,1025.64,-43.9511,368.326,1196.52,-36.8663,329.553,1459.36,-143.909,295.042,1348.67
546,0,-16.1765,364.931,1026.1,-43.8204,368.092,1197.53,-35.6545,327.881,1460.13,-143.1,293.835,1349.71
547,0,-16.5274,365.823,1026.63,-43.649,367.929,1198.61,-34.2921,326.052,1460.98,-142.185,292.512,1350.86
548,0,-16.9584,366.854,1027.14,-43.4175,367.751,1199.8,-32.6576,324.082,1461.83,-141.1,291.101,1352.11
549,0,-17.4291,367.953,1027.76,-43.0713,367.558,1201.07,-30.9309,321.983,1462.76,-139.813,289.628,1353.38
550,0,-17.9522,369.13,1028.36,-42.6468,367.371,1202.37,-28.8156,319.68,1463.7,-138.373,288.062,1354.69
551,0,-18.5655,370.444,1029.02,-42.1552,367.175,1203.75,-26.6113,317.298,1464.62,-136.712,286.36,1356.03
552,0,-19.2003,371.846,1029.79,-41.6068,367.067,1205.24,-24.1649,314.647,1465.56,-134.968,284.573,1357.45
553,0,-19.8985,373.297,1030.56,-40.9734,366.883,1206.81,-21.4706,311.842,1466.49,-133.055,282.703,1358.96
554,0,-20.6841,374.907,1031.44,-40.3148,366.69,1208.49,-18.5102,308.79,1467.36,-130.967,280.697,1360.49
555,0,-21.5891,376.638,1032.29,-39.6088,366.566,1210.21,-15.3444,305.588,1468.26,-128.732,278.548,1362.12
556,0,-22.5359,378.516,1033.22,-38.8364,366.367,1212.04,-11.8974,302.136,1469.1,-126.276,276.259,1363.74
557,0,-23.609,380.565,1034.12,-38.0249,366.286,1213.98,-8.20792,298.494,1469.88,-123.69,273.856,1365.38
558,0,-24.7325,382.766,1035.01,-37.106,366.21,1215.91,-4.21654,294.485,1470.52,-120.817,271.333,1367.02
559,0,-25.8874,385.109,1035.88,-36.0873,366.069,1218.05,0.0223366,290.267,1471.06,-117.75,268.573,1368.65
560,0,-27.0838,387.638,1036.78,-35.0377,366.019,1220.22,4.55947,285.788,1471.39,-114.549,265.641,1370.24
561,0,-28.2938,390.325,1037.69,-33.8299,365.897,1222.4,9.29082,281.038,1471.49,-111.131,262.481,1371.71
562,0,-29.5451,393.145,1038.59,-32.5982,365.82,1224.62,14.3534,275.983,1471.34,-107.49,259.148,1373.1
563,0,-30.8659,396.078,1039.55,-31.2468,365.722,1226.84,19.4028,271.061,1470.99,-103.683,255.521,1374.32
564,0,-32.206,399.112,1040.44,-29.7751,365.641,1229.13,24.9995,265.484,1470.12,-99.6872,251.794,1375.31
565,0,-33.6232,402.299,1041.37,-28.2317,365.499,1231.36,30.4451,260.185,1468.87,-95.4876,247.835,1376.04
566,0,-35.0729,405.587,1042.26,-26.6008,365.316,1233.49,36.1581,254.766,1467.34,-91.0845,243.633,1376.45
567,0,-36.5137,409.03,1043.17,-24.8924,364.989,1235.46,42.3281,248.498,1464.98,-86.5144,239.15,1376.41
568,0,-38.0099,412.521,1044,-23.1188,364.585,1237.19,48.7465,241.829,1461.91,-81.7758,234.515,1375.95
569,0,-39.556,416.141,1044.86,-21.3202,364.111,1238.71,55.0385,235.542,1458.39,-76.9392,229.678,1374.97
570,0,-41.0813,419.813,1045.58,-19.4556,363.424,1240.01,61.8649,228.192,1453.87,-72.0627,224.606,1373.47
571,0,-42.6126,423.473,1046.31,-17.5377,362.456,1240.88,69.0703,220.127,1448.44,-67.1149,219.301,1371.43
572,0,-44.0939,427.109,1046.89,-15.6626,361.36,1241.35,75.9802,212.568,1442.52,-62.0539,213.802,1368.82
573,0,-45.5934,430.757,1047.47,-13.6884,360.088,1241.45,82.5511,205.529,1436.16,-57.0005,208.059,1365.6
574,0,-47.0863,434.306,1047.88,-11.5892,358.561,1241.27,89.1113,198.268,1428.86,-51.9433,202.213,1361.68
575,0,-48.5663,437.639,1048.2,-9.30413,356.784,1240.61,95.6079,191.016,1420.75,-46.8524,196.238,1357.05
576,0,-50.0664,440.926,1048.43,-6.83817,354.888,1239.44,102.099,183.8,1411.85,-41.6855,190.291,1351.67
577,0,-51.5634,444.057,1048.59,-4.29371,352.894,1237.74,108.562,176.689,1402.23,-36.4326,184.398,1345.55
578,0,-53.105,447.121,1048.61,-1.5987,350.824,1235.76,114.95,169.731,1392,-31.1607,178.468,1338.82
579,0,-54.5828,449.997,1048.49,1.11986,348.612,1233.43,121.285,162.935,1381.06,-25.9832,172.73,1331.41
580,0,-56.0645,452.851,1048.3,3.78183,346.328,1230.66,127.419,156.457,1369.48,-20.8478,166.99,1323.39
581,0,-57.4312,455.64,1047.96,6.36167,343.942,1227.5,133.349,150.158,1357.35,-15.8764,161.277,1314.85
582,0,-58.7224,458.238,1047.34,8.8692,341.406,1223.95,139.06,144.063,1344.64,-11.0802,155.829,1305.8
583,0,-59.8613,460.567,1046.47,11.3758,338.674,1220.01,144.525,138.184,1331.57,-6.46889,150.137,1296.03
584,0,-60.9254,462.781,1045.33,13.9995,335.901,1215.47,149.788,132.481,1318.15,-1.88122,144.625,1286.07
585,0,-61.8925,464.826,1044,16.624,333.035,1210.58,154.875,127.056,1304.38,2.58557,139.151,1275.64
586,0,-62.6682,466.689,1042.53,19.2842,330.156,1205.29,159.689,121.971,1290.37,6.83529,133.941,1264.95
587,0,-63.2311,468.308,1040.95,21.9324,327.359,1199.59,164.246,117.345,1276.11,10.7438,128.795,1253.96
588,0,-63.6233,469.755,1039.22,24.5159,324.649,1193.59,168.57,113.059,1261.66,14.768,124.159,1242.34
589,0,-63.9142,471.094,1037.43,27.0342,322.019,1187.51,172.599,109.158,1247.09,18.4515,119.999,1230.63
590,0,-64.1011,472.329,1035.55,29.5286,319.409,1181.32,176.417,105.474,1232.4,22.0615,115.767,1218.8
591,0,-64.2635,473.438,1033.65,31.8939,316.679,1175.15,179.997,101.942,1217.71,25.391,111.967,1207.09
592,0,-64.366,474.347,1031.71,34.0876,313.859,1168.92,183.341,98.5599,1203.07,28.6068,108.19,1195.42
593,0,-64.4963,475.168,1029.8,36.3223,311.015,1162.65,186.415,95.3304,1188.57,31.6206,104.53,1183.75
594,0,-64.6132,475.734,1027.82,38.584,308.07,1156.3,189.234,92.2481,1174.35,34.408,100.943,1172.19
595,0,-64.7099,476.127,1025.9,40.8913,305.268,1149.94,191.872,89.3825,1160.36,37.0454,97.5182,1160.83
596,0,-64.6957,476.29,1023.99,43.1012,302.579,1143.53,194.321,86.9197,1146.73,39.6125,94.3881,1149.75
597,0,-64.6349,476.223,1022.09,45.3053,300.13,1137.18,196.634,84.728,1133.48,42.1443,91.5656,1138.9
598,0,-64.5602,476.027,1020.27,47.4468,297.828,1131.06,198.816,82.8351,1120.69,44.429,89.0183,1128.52
599,0,-64.4563,475.739,1018.45,49.2632,295.484,1125.12,200.829,81.1346,1108.36,46.6418,86.8121,1118.53
600,0,-64.3062,475.387,1016.61,51.3064,293.316,1119.33,202.582,79.5592,1096.29,48.6461,84.5001,1108.87
601,0,-64.1384,475.011,1014.69,53.124,291.221,1113.78,204.184,78.1594,1084.85,50.5454,82.5118,1099.4
602,0,-63.9692,474.692,1012.72,54.8257,289.244,1108.45,205.529,76.9249,1073.9,52.1438,80.6492,1090.39
603,0,-63.8328,474.489,1010.7,56.4205,287.461,1103.23,206.669,75.8205,1063.45,53.582,78.966,1081.68
604,0,-63.7005,474.303,1008.75,57.8444,285.813,1098.25,207.717,74.9216,1053.54,54.8432,77.4963,1073.28
605,0,-63.5519,474.083,1006.8,59.2586,284.225,1093.51,208.668,74.1353,1044.09,56.052,76.0413,1065.31
606,0,-63.337,473.902,1004.93,60.5557,282.711,1088.97,209.525,73.5187,1035.31,57.1996,74.7523,1057.7
607,0,-63.0591,473.617,1003.12,61.7944,281.237,1084.66,210.318,72.9001,1027.13,58.2273,73.5501,1050.54
608,0,-62.7114,473.3,1001.36,63.0498,279.893,1080.51,211.111,72.4196,1019.24,59.1486,72.5551,1043.88
609,0,-62.3263,473.014,999.686,64.1839,278.693,1076.57,211.709,72.0414,1011.56,60.0646,71.5739,1037.64
610,0,-61.9068,472.76,998.027,65.2411,277.557,1072.86,212.247,71.6216,1004.62,60.8649,70.7747,1031.77
611,0,-61.4804,472.53,996.46,66.1967,276.534,1069.38,212.756,71.2557,998.132,61.6079,70.0427,1026.33
612,0,-61.0259,472.313,994.94,67.0593,275.532,1066.16,213.161,70.918,992.244,62.219,69.3026,1021.23
613,0,-60.6218,472.048,993.532,67.7846,274.582,1063.11,213.512,70.6185,986.797,62.8011,68.5871,1016.55
614,0,-60.277,471.785,992.241,68.5048,273.692,1060.3,213.936,70.3566,981.882,63.4048,68.011,1012.27
615,0,-59.9418,471.543,991.084,69.16,272.921,1057.8,214.359,70.1522,977.382,63.9296,67.4918,1008.45
616,0,-59.6026,471.391,990.229,69.7746,272.255,1055.58,214.676,69.9198,973.399,64.4207,67.0063,1005.04
617,0,-59.2532,471.219,989.446,70.312,271.625,1053.58,214.98,69.7642,969.883,64.952,66.6167,1001.98
618,0,-58.8102,471.067,988.758,70.8463,271.055,1051.82,215.366,69.6497,966.857,65.402,66.2856,999.296
619,0,-58.3204,470.959,988.186,71.3035,270.552,1050.31,215.727,69.5606,964.195,65.836,65.9131,997.046
620,0,-57.8959,470.87,987.742,71.7414,270.177,1049.07,216.063,69.5438,962.004,66.1859,65.6628,995.205
621,0,-57.44,470.815,987.361,72.1459,269.96,1048.02,216.281,69.4982,960.303,66.4963,65.6174,993.8
622,0,-57.0273,470.835,987.081,72.5264,269.894,1047.23,216.618,69.5586,959.075,66.8505,65.6774,992.861
623,0,-56.6975,470.945,986.862,72.8279,269.96,1046.71,216.887,69.7308,958.353,67.1235,65.8255,992.335
624,0,-56.4687,471.141,986.763,73.0555,270.145,1046.49,217.1,69.8986,958.067,67.3637,66.0175,992.239
625,0,-56.3076,471.368,986.756,73.2149,270.459,1046.53,217.315,70.1842,958.275,67.6039,66.3117,992.559
626,0,-56.1201,471.646,986.825,73.2872,270.903,1046.81,217.52,70.4903,958.944,67.8491,66.6723,993.316
627,0,-55.9411,472.017,986.953,73.312,271.432,1047.36,217.752,70.8568,960.102,68.06,67.0867,994.495
628,0,-55.7935,472.464,987.145,73.2743,272.086,1048.14,217.916,71.2953,961.783,68.1448,67.586,996.149
629,0,-55.6801,472.972,987.427,73.1541,272.913,1049.2,217.97,71.6892,964.072,68.2098,68.1912,998.23
630,0,-55.5332,473.531,987.848,72.9771,273.831,1050.61,218.175,72.2506,966.806,68.2362,69.0005,1000.78
631,0,-55.4366,474.137,988.36,72.7836,274.861,1052.35,218.286,72.8959,970.043,68.3005,69.7793,1003.82
632,0,-55.3314,474.815,989.004,72.4697,276.041,1054.39,218.409,73.56,973.876,68.2704,70.761,1007.28
633,0,-55.2885,475.503,989.739,72.1228,277.292,1056.8,218.454,74.362,978.182,68.2232,71.6958,1011.23
634,0,-55.3379,476.194,990.619,71.6919,278.714,1059.48,218.499,75.1842,983.03,68.0832,72.7935,1015.65
635,0,-55.4685,476.88,991.689,71.2159,280.185,1062.49,218.429,76.0244,988.461,67.8876,73.9424,1020.54
636,0,-55.7194,477.537,992.941,70.6042,281.753,1065.88,218.366,77.023,994.482,67.5832,75.155,1025.91
637,0,-56.017,478.242,994.33,69.8478,283.437,1069.64,218.229,78.108,1001.01,67.2028,76.5302,1031.7
638,0,-56.3729,478.901,995.85,68.9558,285.133,1073.69,217.967,79.1945,1008.09,66.8775,77.7761,1038.08
639,0,-56.7384,479.563,997.499,67.9564,286.943,1078.09,217.674,80.4061,1015.87,66.0763,79.4228,1044.75
640,0,-57.1714,480.255,999.208,66.8166,288.819,1082.75,217.267,81.6042,1024.16,65.4487,80.9011,1051.91
641,0,-57.6231,480.882,1001.04,65.5502,290.763,1087.64,216.632,82.9257,1032.62,64.6737,82.5325,1059.49
642,0,-58.202,481.553,1002.93,64.1561,292.771,1092.75,215.98,84.4153,1041.61,63.8771,84.2029,1067.47
643,0,-58.8641,482.106,1004.88,62.5941,294.857,1098.1,215.23,85.9673,1051.24,62.7477,86.0584,1075.82
644,0,-59.5744,482.618,1006.9,60.875,297.052,1103.67,214.282,87.6815,1061.38,61.5357,88.0282,1084.51
645,0,-60.4679,483.091,1008.97,58.978,299.311,1109.43,213.2,89.5136,1071.97,60.197,90.088,1093.46
646,0,-61.3261,483.51,1011.09,56.9369,301.647,1115.38,211.893,91.4499,1083.04,58.5812,92.2823,1102.76
647,0,-62.2339,483.934,1013.22,54.7129,304.073,1121.52,210.44,93.4994,1094.54,56.7977,94.5967,1112.27
648,0,-63.1907,484.28,1015.32,52.3167,306.522,1127.82,208.784,95.7087,1106.48,54.7985,96.9871,1122.27
649,0,-64.0867,484.594,1017.47,49.7764,309.023,1134.21,206.824,98,1118.66,52.6366,99.4475,1132.34
650,0,-65.0463,484.746,1019.59,47.055,311.555,1140.73,204.753,100.423,1131.16,50.284,102.033,1142.64
651,0,-65.8952,484.85,1021.72,44.0995,314.155,1147.38,202.341,102.96,1144.16,47.6995,104.755,1153.25
652,0,-66.7815,484.774,1023.81,41.3423,316.828,1153.95,199.732,105.751,1157.34,44.9166,107.566,1164.1
653,0,-67.5308,484.606,1025.88,38.3011,319.502,1160.62,196.891,108.688,1170.8,41.9212,110.608,1175.04
654,0,-68.2829,484.275,1027.91,35.1554,322.273,1166.98,193.775,111.807,1184.43,38.6389,113.79,1186.12
655,0,-69.0302,483.782,1029.92,31.8792,324.999,1173.29,190.359,115.093,1198.14,35.117,117.19,1197.22
656,0,-69.6688,483.123,1031.86,28.4706,327.735,1179.61,186.686,118.543,1211.98,31.4597,120.647,1208.21
657,0,-70.2294,482.347,1033.75,25.0301,330.471,1185.77,182.747,122.2,1225.81,27.5593,124.296,1219.06
658,0,-70.7178,481.462,1035.56,21.547,333.216,1191.73,178.565,126.013,1239.67,23.4291,128.102,1229.73
659,0,-71.1619,480.363,1037.23,17.94,336.001,1197.63,174.048,130.028,1253.48,19.0564,132.011,1240.39
660,0,-71.4755,479.224,1038.8,14.3716,338.751,1203.27,169.332,134.217,1267.22,14.4853,136.087,1250.92
661,0,-71.7254,477.897,1040.29,10.777,341.47,1208.69,164.411,138.633,1280.8,9.74291,140.267,1261.42
662,0,-71.8438,476.407,1041.68,7.19484,344.162,1213.91,159.246,143.194,1294.22,4.92646,144.567,1271.75
663,0,-71.9375,474.735,1043.02,3.68536,346.83,1218.9,153.954,147.823,1307.4,0.358976,149.098,1281.57
664,0,-71.8902,472.902,1044.31,0.178643,349.307,1223.56,148.467,152.626,1320.31,-4.56476,153.522,1291.23
