Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
231,0,7.92066,399.747,1020.09,-21.4772,407.365,1216.55,-17.7097,348.639,1453.28,-110.295,311.147,1326.76
232,0,3.56949,396.572,1019.43,-28.9344,402.111,1215.09,-22.6656,344.348,1452.12,-111.846,299.795,1325.64
233,0,-0.647695,393.463,1018.86,-35.7107,395.981,1213.59,-27.1178,339.665,1450.94,-112.383,288.196,1324.59
234,0,-4.35696,389.7,1018.16,-41.8901,389.223,1212.03,-30.9525,334.565,1449.79,-111.981,276.586,1323.68
235,0,-7.84514,385.837,1017.54,-47.5692,382.107,1210.41,-34.2408,329.165,1448.74,-110.496,265.011,1322.86
236,0,-11.0426,381.839,1017,-52.7901,374.841,1209,-36.8928,323.598,1447.73,-108.013,253.636,1322.23
237,0,-13.9348,377.667,1016.57,-57.3563,366.951,1207.58,-38.9261,317.827,1446.75,-104.562,242.431,1321.74
238,0,-16.5515,373.352,1016.19,-61.2016,358.734,1206.29,-40.4354,311.948,1445.87,-100.165,231.485,1321.52
239,0,-18.8456,368.935,1015.91,-64.5233,350.239,1205.07,-41.2882,306.024,1445.09,-94.77,220.903,1321.61
240,0,-20.9077,364.425,1015.71,-67.1416,341.477,1203.96,-41.5807,300.084,1444.42,-88.6878,210.643,1322.02
241,0,-22.8252,359.962,1015.53,-69.3028,332.519,1203.01,-41.3069,294.247,1443.87,-81.846,200.863,1322.76
242,0,-24.5976,355.509,1015.39,-70.7446,323.485,1202.32,-40.5878,288.509,1443.42,-74.4328,191.587,1323.82
243,0,-26.107,351.137,1015.24,-71.6172,314.439,1201.65,-39.3001,282.907,1443.19,-66.3603,182.862,1325.17
244,0,-27.4082,346.982,1015.24,-71.7422,305.371,1201.31,-37.8291,277.547,1443.15,-57.9608,174.939,1326.76
245,0,-28.2242,343.028,1015.31,-71.3991,296.639,1201.25,-35.3938,272.474,1443.07,-49.2366,167.61,1328.39
246,0,-28.737,339.232,1015.65,-70.5691,288.242,1201.5,-32.7875,267.746,1443.23,-40.0568,161.319,1330.26
247,0,-28.9699,335.663,1016.09,-69.3056,280.245,1201.97,-29.9068,263.447,1443.57,-30.884,155.854,1332.25
248,0,-29.0031,332.277,1016.71,-67.5471,273.047,1202.51,-26.997,259.324,1443.94,-21.7465,151.217,1334.26
249,0,-28.9894,329.135,1017.36,-65.3992,266.386,1203.05,-23.4504,255.926,1444.42,-12.7926,147.449,1336.28
250,0,-28.8171,326.09,1018.06,-63.1538,260.164,1203.77,-19.819,252.821,1445.07,-4.23004,144.353,1338.28
251,0,-28.4861,323.241,1018.77,-61.0566,254.329,1204.42,-16.1121,250.06,1445.77,4.64666,142.077,1340.12
252,0,-28.1611,320.438,1019.42,-58.4698,249.093,1205.38,-12.478,247.711,1446.55,12.8184,140.26,1342.03
253,0,-27.8183,317.82,1020,-55.8146,244.176,1206.4,-8.71319,245.816,1447.1,20.581,138.972,1343.95
254,0,-27.6139,315.271,1020.44,-53.1174,239.697,1207.42,-4.92158,244.311,1447.72,27.9328,138.113,1345.7
255,0,-27.3641,312.806,1020.71,-50.4217,235.622,1208.45,-1.37043,243.234,1448.34,34.7524,137.684,1347.32
256,0,-27.1932,310.374,1020.84,-47.7609,232.117,1209.32,2.04653,242.515,1448.92,40.8644,137.148,1348.73
257,0,-26.9198,308.085,1020.85,-45.0633,229.032,1209.99,5.27027,242.163,1449.39,46.7223,137.511,1349.85
258,0,-26.6104,305.925,1020.78,-42.4703,226.367,1210.57,8.2889,242.052,1449.77,52.091,138.231,1350.79
259,0,-26.3408,303.815,1020.67,-40.0894,224.133,1211,11.0484,242.198,1450.02,56.8682,138.976,1351.6
260,0,-26,301.864,1020.51,-37.8031,222.295,1211.36,13.5825,242.676,1450.2,61.1869,139.79,1352.31
261,0,-25.7375,300.009,1020.38,-35.6569,220.943,1211.75,15.8903,243.379,1450.32,65.0444,140.777,1352.89
262,0,-25.6341,298.351,1020.22,-33.7235,219.907,1212.06,17.9355,244.284,1450.4,68.6165,142.009,1353.35
263,0,-25.547,296.869,1020.11,-31.9393,219.191,1212.45,19.801,245.327,1450.5,71.9663,143.496,1353.63
264,0,-25.4853,295.652,1019.99,-30.4939,218.83,1212.76,21.4414,246.592,1450.57,74.477,144.803,1354.02
265,0,-25.5115,294.619,1019.93,-29.3414,218.847,1213.09,22.766,247.974,1450.65,76.4767,146.152,1354.42
266,0,-25.5686,293.848,1019.89,-28.222,219.061,1213.38,24.0131,249.477,1450.73,78.1397,147.564,1354.76
267,0,-25.6554,293.264,1019.9,-27.4834,219.521,1213.68,25.0411,251.11,1450.79,79.4235,148.915,1355.06
268,0,-25.7975,292.961,1019.9,-26.9231,220.163,1214.02,25.9348,252.794,1450.84,80.2684,150.35,1355.4
269,0,-26.0896,292.82,1019.91,-26.6418,221.117,1214.33,26.6281,254.567,1450.95,80.8007,151.723,1355.66
270,0,-26.5382,292.948,1019.98,-26.5178,222.197,1214.71,27.2022,256.451,1451.1,80.992,153.073,1356.01
271,0,-27.1252,293.245,1020.1,-26.6414,223.486,1215.14,27.6367,258.413,1451.32,80.8476,154.472,1356.42
272,0,-27.6879,293.861,1020.21,-26.98,224.989,1215.63,27.9883,260.384,1451.56,80.3859,155.851,1356.8
273,0,-28.3036,294.702,1020.34,-27.5442,226.7,1216.08,28.2423,262.506,1451.82,79.5506,157.261,1357.22
274,0,-29.047,295.819,1020.46,-28.437,228.581,1216.57,28.3632,264.768,1452.05,78.4027,158.665,1357.62
275,0,-29.8751,297.125,1020.54,-29.5341,230.704,1217.12,28.3238,267.057,1452.3,76.5082,159.803,1358.34
276,0,-30.8111,298.757,1020.66,-30.8065,232.979,1217.61,28.0572,269.439,1452.55,74.6335,161.241,1358.75
277,0,-31.6608,300.721,1020.77,-32.3518,235.481,1218.07,27.7692,271.84,1452.79,72.5039,162.736,1359.15
278,0,-32.5811,303.01,1020.97,-34.0337,238.246,1218.55,27.2886,274.39,1453.03,70.0072,164.273,1359.56
279,0,-33.34,305.516,1021.18,-35.8837,241.268,1219,26.6361,277.019,1453.3,67.1653,165.847,1359.96
280,0,-34.128,308.292,1021.42,-37.8904,244.494,1219.53,25.8899,279.811,1453.6,63.8744,167.569,1360.45
281,0,-34.9544,311.229,1021.69,-39.9868,248.109,1220.12,24.9326,282.729,1454,60.135,169.124,1361.01
282,0,-35.7588,314.392,1021.97,-42.185,252.037,1220.65,23.8218,285.782,1454.43,56.0028,170.722,1361.61
283,0,-36.5028,317.741,1022.31,-44.3925,256.089,1221.18,22.5864,288.954,1454.93,51.9103,173.242,1362.23
284,0,-37.1324,321.176,1022.76,-46.693,260.56,1221.73,21.177,292.288,1455.63,47.2299,175.514,1362.9
285,0,-37.4992,324.699,1023.24,-48.9212,265.213,1222.26,19.8221,295.792,1456.01,42.2066,177.963,1363.58
286,0,-37.8895,328.299,1023.86,-51.2292,270.192,1222.72,18.2642,299.389,1456.45,36.9383,180.575,1364.28
287,0,-38.1262,331.935,1024.45,-53.3778,275.513,1223.18,16.6346,303.208,1456.87,31.3365,183.49,1364.98
288,0,-38.2744,335.739,1025.01,-55.5252,281.056,1223.59,15.0103,307.186,1457.29,25.516,186.673,1365.67
289,0,-38.4176,339.675,1025.61,-57.6188,287,1224.28,13.4265,311.341,1457.72,19.49,190.145,1366.38
290,0,-38.5242,343.723,1026.13,-59.4822,292.971,1224.8,11.8101,315.696,1458.2,12.9562,193.864,1367.3
291,0,-38.5581,347.919,1026.63,-61.4014,299.432,1225.28,10.0834,320.206,1458.69,6.7861,198.124,1368.01
292,0,-38.5274,352.221,1027.09,-63.2124,305.888,1225.64,8.51151,324.976,1459.25,0.403158,202.74,1368.72
293,0,-38.3262,356.652,1027.46,-64.9029,312.823,1226.05,7.54447,330.065,1459.42,-6.23315,207.708,1369.39
294,0,-37.9131,361.146,1027.79,-66.1607,319.924,1226.22,6.3113,335.169,1459.59,-13.0362,213.092,1369.95
295,0,-37.233,365.68,1028.01,-67.1674,327.274,1226.21,5.2364,340.391,1459.77,-19.9403,218.9,1370.41
296,0,-36.1316,370.2,1028.22,-67.8524,334.973,1226.18,4.34348,345.669,1459.91,-26.9355,225.095,1370.67
297,0,-34.7288,374.705,1028.38,-68.0261,342.752,1225.94,3.68185,351.039,1459.99,-33.5316,231.991,1370.95
298,0,-32.9969,379.16,1028.56,-67.8246,350.775,1225.66,3.27471,356.461,1460.03,-40.3838,239.239,1371.05
299,0,-31.0324,383.577,1028.65,-67.2361,358.82,1225.35,3.22977,361.956,1460.04,-46.6727,246.919,1370.99
300,0,-28.9546,387.963,1028.68,-66.0678,366.953,1224.98,3.42452,367.505,1460.04,-52.4166,255.026,1370.86
301,0,-26.8262,392.647,1028.64,-64.5999,375.016,1224.55,3.94659,372.989,1460.06,-57.8857,263.486,1370.83
302,0,-24.0304,396.496,1028.41,-62.5107,383.028,1224.08,4.82552,378.43,1460.1,-62.9063,272.353,1370.7
303,0,-21.2246,400.773,1028.22,-59.86,390.997,1223.62,6.15197,383.809,1460.13,-67.4218,281.55,1370.58
304,0,-18.1382,404.95,1027.97,-56.494,398.709,1223.29,7.91886,389.107,1460.12,-71.4778,291.102,1370.46
305,0,-14.8073,408.965,1027.7,-52.6041,406.247,1222.83,10.0549,394.313,1460.04,-74.981,300.856,1370.19
306,0,-11.1534,412.793,1027.38,-48.0136,413.538,1222.24,12.7,399.388,1459.87,-77.8581,310.984,1369.79
307,0,-7.2438,416.309,1026.95,-42.649,420.235,1221.68,15.8377,404.308,1459.59,-80.075,321.409,1369.32
308,0,-3.20408,419.715,1026.53,-37.1555,426.993,1220.99,19.3659,409.063,1459.3,-81.5856,332.076,1368.69
309,0,1.00368,422.929,1026.01,-31.2213,433.816,1220.29,23.2008,413.558,1458.94,-82.3517,342.855,1367.95
310,0,5.3741,426.199,1025.4,-24.8269,440.188,1219.48,27.5352,417.783,1458.5,-82.4267,353.695,1367.13
311,0,9.77778,428.763,1024.77,-17.9036,445.944,1218.58,32.2579,421.629,1458.13,-81.731,364.552,1366.19
312,0,14.9317,430.437,1023.94,-10.8129,451.51,1217.47,37.3176,425.032,1457.28,-80.2693,375.338,1365.02
313,0,19.7739,432.216,1023.17,-2.8831,455.803,1216.5,42.3922,428.673,1456.71,-77.8772,385.891,1363.6
314,0,24.757,433.561,1022.32,4.95774,460.001,1215.05,47.8106,431.844,1456.05,-74.5239,396.231,1361.94
315,0,29.8086,434.469,1021.53,13.1276,463.466,1213.8,53.278,435.014,1455.75,-70.5459,406.524,1360.33
316,0,34.981,434.985,1020.87,21.6252,466.105,1212.34,59.4978,436.517,1454.94,-65.6664,416.766,1358.71
317,0,40.2586,435.189,1020.22,30.5356,468.031,1211.06,66.9091,436.134,1453.74,-60.0742,426.442,1357.16
318,0,45.6474,435.273,1019.75,39.6354,469.408,1209.98,73.4366,436.769,1453.04,-54.0612,436.33,1355.66
319,0,51.1658,435.054,1019.21,48.9196,470.034,1209.03,80.0573,436.953,1452.34,-47.7121,446.183,1354.06
320,0,56.83,434.495,1018.8,58.3871,469.981,1208.2,86.7367,436.536,1451.69,-38.4156,451.479,1352.04
321,0,62.5048,433.562,1018.42,68.015,469.182,1207.41,93.4651,435.565,1450.96,-29.9127,458.639,1350.26
322,0,68.1734,432.207,1018.12,77.7639,467.617,1206.65,100.262,433.834,1450.32,-20.5257,465.132,1348.3
323,0,73.8877,430.626,1017.76,87.4299,465.314,1205.95,106.993,431.521,1449.75,-10.7788,470.799,1346.19
324,0,79.6581,428.794,1017.41,96.6227,462.323,1205.02,113.696,428.501,1449.33,-0.315549,475.6,1344.2
325,0,85.3559,426.93,1017.09,106.133,458.803,1204.21,120.175,424.883,1449.1,10.6225,479.492,1342.31
326,0,91.1132,424.751,1016.79,115.446,454.93,1203.67,126.506,420.636,1449.03,21.8999,482.396,1340.77
327,0,96.9764,422.755,1016.59,124.59,450.462,1203.46,132.557,416.065,1449.18,33.1517,484.43,1339.59
328,0,102.582,419.987,1016.4,133.533,445.455,1203.68,138.017,410.5,1448.98,44.5491,485.762,1338.62
329,0,108.341,417.283,1016.31,142.125,439.783,1204.17,143.322,404.746,1449.19,55.609,485.576,1337.73
330,0,114.062,414.343,1016.31,150.413,433.628,1204.77,148.335,398.498,1449.41,66.7162,484.793,1337.05
331,0,119.689,411.192,1016.39,158.385,426.937,1205.41,152.917,391.809,1449.71,77.8811,483.143,1336.43
332,0,125.31,407.733,1016.55,165.92,419.82,1206.04,157.073,384.749,1450.18,88.9486,480.632,1335.97
333,0,130.871,404.025,1016.76,173.417,412.362,1206.66,160.712,377.398,1450.71,99.8075,477.342,1335.63
334,0,136.301,400.197,1017.05,179.944,404.503,1207.55,163.258,370.387,1451.42,110.41,473.33,1335.43
335,0,141.716,396.097,1017.39,186.432,396.357,1208.53,165.951,362.669,1452.16,120.698,468.568,1335.39
336,0,146.913,391.744,1017.75,192.504,387.918,1209.55,168.373,354.829,1453.02,130.512,463.256,1335.5
337,0,151.825,387.242,1018.1,197.993,379.3,1210.54,169.636,346.688,1453.65,139.886,457.416,1335.65
338,0,156.604,382.631,1018.39,203.169,370.655,1211.62,170.636,338.661,1454.32,148.688,451.021,1335.97
339,0,161.17,377.828,1018.64,207.329,361.594,1212.77,171.541,330.615,1455.08,157.124,444.11,1336.29
340,0,165.574,373.019,1018.8,211.122,352.488,1213.91,171.344,322.52,1455.47,165.051,436.808,1336.63
341,0,169.216,367.987,1018.94,214.242,343.378,1214.94,170.99,314.56,1455.89,172.522,429.124,1336.79
342,0,172.674,362.882,1019.07,216.852,334.322,1215.66,170.39,306.688,1456.22,179.395,421.12,1336.9
343,0,175.69,357.719,1019.19,219.018,325.237,1216.32,169.316,299.166,1456.44,185.772,412.872,1336.94
344,0,178.353,352.52,1019.27,220.656,316.161,1216.86,167.927,291.817,1456.64,191.837,404.568,1336.92
345,0,180.756,347.201,1019.32,221.862,307.163,1217.34,166.51,284.622,1456.52,196.352,395.983,1336.91
346,0,182.962,341.962,1019.28,222.646,298.289,1217.84,164.53,277.884,1456.59,200.794,387.48,1336.99
347,0,184.858,336.482,1019.28,222.925,289.613,1218.3,162.38,271.439,1456.64,204.64,379.08,1337.02
348,0,186.608,331.19,1019.1,223.361,281.233,1218.52,160.139,265.332,1456.54,207.962,370.689,1336.93
349,0,187.9,325.942,1018.85,222.393,273.044,1218.71,158.153,259.198,1456.25,210.707,362.534,1336.68
350,0,188.999,320.732,1018.52,221.531,265.182,1218.73,155.588,253.802,1456.04,212.975,354.551,1336.35
351,0,189.823,315.573,1018.09,220.289,257.726,1218.6,152.947,248.785,1455.78,214.784,346.783,1336.02
352,0,190.383,310.591,1017.65,218.81,250.561,1218.41,150.35,244.025,1455.55,216.162,339.349,1335.71
353,0,190.71,305.664,1017.19,217.041,243.882,1218.21,147.823,239.63,1455.31,217.339,332.214,1335.39
354,0,190.727,300.83,1016.71,215.185,237.591,1217.97,145.167,235.565,1454.93,218.402,325.507,1335.04
355,0,190.609,296.111,1016.24,213.222,231.722,1217.68,142.584,231.806,1454.5,219.017,319.272,1334.54
356,0,190.178,291.579,1015.69,211.229,226.172,1217.38,140.021,228.366,1454.14,218.791,313.423,1334.1
357,0,189.539,287.248,1015.16,209.03,220.896,1216.99,137.556,225.293,1453.7,218.7,307.937,1333.52
358,0,188.721,283.172,1014.67,206.623,216.182,1216.58,135.256,222.427,1453.24,218.338,302.857,1332.86
359,0,187.796,279.438,1014.1,204.247,211.717,1216.15,132.942,219.863,1452.78,217.797,298.153,1332.14
360,0,186.856,276.023,1013.64,201.909,207.567,1215.73,130.752,217.518,1452.28,217.209,293.742,1331.43
361,0,185.733,272.801,1013.15,199.66,203.707,1215.23,128.661,215.322,1452.05,216.466,289.681,1330.83
362,0,184.17,269.721,1012.57,197.783,200.16,1214.74,126.479,213.396,1451.62,215.593,285.877,1330.21
363,0,183.174,266.931,1012.14,195.727,197.002,1214.4,124.262,211.718,1451.19,214.575,282.518,1329.65
364,0,182.21,264.389,1011.66,193.8,194.12,1214.12,122.172,210.216,1450.84,213.521,279.454,1328.95
365,0,181.234,262.059,1011.21,191.916,191.561,1213.74,120.27,208.844,1450.41,212.639,276.686,1328.68
366,0,180.296,260.038,1010.79,190.116,189.306,1213.3,118.509,207.578,1449.99,211.594,274.378,1328.33
367,0,179.332,258.418,1010.34,188.518,187.394,1212.91,116.842,206.447,1449.64,210.5,272.453,1327.93
368,0,178.387,257.025,1009.98,186.918,185.747,1212.55,115.335,205.471,1449.32,209.4,270.821,1327.56
369,0,177.433,255.883,1009.72,185.522,184.413,1212.16,113.919,204.634,1448.99,208.232,269.521,1327.3
370,0,176.619,254.963,1009.58,184.217,183.395,1211.86,112.616,203.88,1448.74,207.077,268.502,1327.1
371,0,175.836,254.167,1009.57,183.067,182.624,1211.63,111.381,203.195,1448.59,205.987,267.683,1326.99
372,0,175.072,253.548,1009.73,182.107,182.122,1211.55,110.213,202.635,1448.52,204.837,267.163,1327.02
373,0,174.498,253.145,1010.03,181.317,181.914,1211.63,109.094,202.144,1448.58,203.725,266.94,1327.23
374,0,173.978,253.004,1010.44,180.686,182.075,1211.87,108.166,201.812,1448.74,202.61,267.169,1327.62
375,0,173.684,253.102,1010.81,180.332,182.563,1212.2,107.372,201.643,1448.96,201.567,267.752,1328.08
376,0,173.517,253.523,1011.2,180.209,183.29,1212.6,106.716,201.652,1449.26,200.513,268.712,1328.57
377,0,173.4,254.35,1011.59,180.327,184.388,1212.92,106.207,201.775,1449.57,199.385,270.008,1329.11
378,0,173.637,255.373,1011.96,180.438,185.792,1213.31,105.967,202.083,1449.87,198.614,271.622,1329.93
379,0,173.644,256.694,1012.24,180.581,187.549,1213.68,105.848,202.587,1450.18,197.689,273.578,1330.66
380,0,173.859,258.285,1012.49,181.064,189.511,1214,105.975,203.215,1450.44,196.834,275.782,1331.31
381,0,174.055,259.983,1012.77,181.74,191.73,1214.35,105.976,204.218,1450.55,196.014,278.31,1331.9
382,0,174.229,261.947,1013.1,182.601,194.178,1214.7,106.177,205.24,1450.81,195.091,281.155,1332.45
383,0,174.782,264.211,1013.48,183.631,196.946,1215.09,106.577,206.533,1451.09,194.186,284.222,1332.99
384,0,174.833,266.667,1013.76,184.829,199.951,1215.54,107.161,207.966,1451.43,193.187,287.659,1333.47
385,0,174.703,269.312,1013.99,185.919,203.282,1216.02,107.809,209.683,1451.69,192.459,291.347,1334.02
386,0,174.554,272.303,1014.27,187.195,206.908,1216.44,108.558,211.572,1452.04,191.299,295.404,1334.5
387,0,174.424,275.563,1014.55,188.169,210.956,1216.79,109.455,213.72,1452.42,189.695,299.766,1335
388,0,174.106,279.053,1014.9,189.411,215.221,1217.29,110.405,216.064,1452.97,187.968,304.444,1335.53
389,0,173.702,282.777,1015.25,190.452,219.852,1217.69,111.386,218.734,1453.4,186.257,309.466,1336.05
390,0,173.083,286.637,1015.59,191.543,224.766,1218.07,112.341,221.606,1453.78,184.329,314.781,1336.5
391,0,172.283,290.588,1015.97,192.619,230.055,1218.48,113.434,224.785,1454.15,182.148,320.331,1336.92
392,0,171.277,294.734,1016.47,193.426,235.799,1218.98,114.534,228.072,1454.64,179.697,326.104,1337.4
393,0,170.193,299.023,1016.98,194.068,241.826,1219.56,115.539,231.698,1455.16,176.834,332.065,1337.84
394,0,168.835,303.452,1017.52,194.856,248.226,1220.05,116.49,235.533,1455.72,173.653,338.224,1338.35
395,0,167.345,308.17,1018.11,194.623,254.906,1220.75,116.859,240.018,1456.42,170.082,344.566,1338.93
396,0,165.543,313.149,1018.6,194.364,261.894,1221.37,117.43,244.438,1457.03,166.023,351.024,1339.43
397,0,163.377,318.184,1019.2,194.002,269.242,1221.92,117.878,249.006,1457.64,161.432,357.643,1340
398,0,160.969,323.488,1019.83,193.265,276.764,1222.6,118.128,253.828,1458.36,156.323,364.22,1340.59
399,0,158.304,328.867,1020.53,192.042,284.651,1223.3,118.117,258.875,1459.08,150.83,370.978,1341.2
400,0,155.29,334.25,1021.16,190.488,292.75,1224.04,117.85,264.11,1459.79,144.365,377.509,1341.78
401,0,151.927,339.616,1021.81,188.402,301.022,1224.65,117.266,269.561,1460.46,137.512,384.001,1342.27
402,0,148.383,344.884,1022.44,185.823,309.394,1225.14,116.347,275.118,1461.09,130.205,390.2,1342.72
403,0,144.691,350.109,1023.11,182.796,317.825,1225.68,115.392,280.846,1461.97,122.391,396.138,1343.08
404,0,140.253,355.247,1023.73,179.301,326.142,1226.21,113.826,286.501,1462.46,114.088,401.621,1343.4
405,0,135.872,360.207,1024.23,174.947,334.031,1226.75,112.204,292.278,1463.1,105.569,406.927,1343.75
406,0,131.199,365.096,1024.78,170.539,342.202,1227.28,109.822,297.763,1463.45,96.1707,411.25,1344.06
407,0,126.314,369.905,1025.28,165.517,349.966,1227.76,107.211,303.155,1463.97,86.685,415.328,1344.43
408,0,121.199,374.605,1025.81,160.227,357.687,1228.36,104.195,308.465,1464.5,76.703,418.712,1344.76
409,0,115.853,379.143,1026.31,154.428,365.216,1228.99,100.871,313.593,1465.02,66.5467,421.524,1345.1
410,0,110.244,383.362,1026.79,148.506,372.533,1229.54,97.2152,318.635,1465.63,56.0192,423.804,1345.43
411,0,104.538,387.21,1027.15,141.397,379.508,1230.08,93.5326,323.009,1466.13,45.316,425.378,1345.68
412,0,98.6194,390.804,1027.55,134.313,386.147,1230.4,89.1658,327.487,1466.48,34.496,426.302,1345.86
413,0,92.6219,393.742,1027.87,126.845,392.372,1230.62,84.5805,331.732,1466.75,23.7023,426.383,1345.92
414,0,86.603,396.334,1028.06,118.98,397.751,1230.7,79.8163,335.72,1466.94,12.8715,425.73,1345.86
415,0,80.6474,398.479,1028.18,110.911,402.535,1230.66,75.0142,339.507,1467.19,2.32292,424.026,1345.89
416,0,74.8147,400.208,1028.27,102.699,406.579,1230.49,69.8067,342.576,1467.09,-8.09652,421.977,1345.49
417,0,69.1429,401.561,1028.24,94.3881,410.135,1230.28,64.5717,345.321,1467,-18.1814,418.937,1345.15
418,0,63.6118,402.566,1028.2,86.0464,413.033,1230.05,59.2301,347.526,1466.85,-27.9386,415.257,1344.72
419,0,58.1209,403.31,1028.12,77.8492,415.839,1229.81,53.8461,349.332,1466.63,-37.2268,410.788,1344.26
420,0,52.546,403.759,1028,69.52,417.73,1229.36,48.4357,350.71,1466.31,-46.111,405.719,1343.72
421,0,46.7828,403.952,1027.89,61.0792,419.195,1228.94,43.0671,351.652,1466.01,-54.5777,399.95,1343.19
422,0,40.9682,403.741,1027.7,52.6942,420.195,1228.53,37.7113,352.151,1465.64,-62.5861,393.686,1342.64
423,0,35.0826,403.18,1027.48,44.129,420.498,1228.14,32.4095,352.23,1465.25,-70.1479,386.826,1342.12
424,0,28.8809,402.589,1027.26,35.6674,420.376,1227.6,27.1228,351.921,1464.86,-77.2279,379.444,1341.66
425,0,23.175,401.101,1026.93,26.9853,419.727,1226.99,21.9162,351.262,1464.44,-84.4399,372.692,1341.37
426,0,17.351,399.503,1026.55,18.4098,418.249,1226.38,15.7113,352.17,1464.49,-90.8514,365.047,1341.04
427,0,11.6949,396.976,1026.09,9.93822,416.181,1225.68,10.9601,350.018,1463.68,-95.6797,354.908,1340.39
428,0,6.19904,394.356,1025.61,1.81372,412.882,1225.1,6.47978,347.507,1463.07,-100.435,345.349,1339.87
429,0,0.810134,391.466,1025.13,-6.12162,409.137,1224.39,1.89625,344.996,1462.45,-104.539,335.421,1339.22
430,0,-4.23566,388.137,1024.58,-14.169,404.912,1223.48,-2.67704,342.217,1461.81,-108.271,325.088,1338.83
431,0,-8.93449,384.493,1024.03,-21.9967,400.227,1222.55,-7.36279,339.645,1461.37,-111.124,314.492,1338.29
432,0,-13.2396,380.526,1023.54,-29.2998,394.759,1221.57,-11.5948,336.118,1460.59,-113.41,303.878,1337.82
433,0,-17.2328,376.272,1023.06,-37.2875,390.23,1220.51,-15.6047,332.45,1459.89,-114.787,292.713,1337.24
434,0,-20.8988,371.939,1022.63,-43.8821,383.755,1219.41,-19.3766,328.374,1459.18,-115.344,281.4,1336.69
435,0,-24.3302,367.574,1022.36,-49.8383,376.556,1218.3,-22.9601,323.998,1458.47,-115.017,269.995,1336.2
436,0,-26.9016,361.996,1021.97,-55.4093,369.16,1217.21,-26.097,319.303,1457.74,-113.866,258.554,1335.76
437,0,-29.4204,356.613,1021.73,-60.4876,361.26,1216.13,-28.8811,314.287,1457.02,-111.838,247.115,1335.44
438,0,-31.711,351.127,1021.61,-64.9026,352.911,1215.08,-31.2556,309.013,1456.3,-108.994,235.73,1335.2
439,0,-33.6466,345.569,1021.45,-68.6832,344.071,1214.03,-33.2089,303.461,1455.62,-105.283,224.554,1335.23
440,0,-35.352,339.971,1021.28,-71.9158,334.909,1213.07,-34.7175,297.73,1454.96,-100.927,213.372,1335.27
441,0,-36.7338,334.438,1021.11,-74.6347,325.597,1212.18,-35.7263,291.853,1454.33,-95.7026,202.556,1335.63
442,0,-37.8403,328.899,1020.91,-76.8759,316.039,1211.39,-36.317,285.89,1453.68,-89.8111,192.06,1336.2
443,0,-38.6477,323.487,1020.73,-78.5215,306.435,1210.59,-36.3251,279.885,1453.04,-83.2027,182.071,1336.94
444,0,-39.1674,318.162,1020.64,-79.6181,296.722,1209.93,-35.8179,273.831,1452.46,-75.836,172.659,1337.85
445,0,-39.5112,313.03,1020.66,-80.1057,286.965,1209.43,-34.7824,267.874,1451.97,-68.1553,163.854,1339.09
446,0,-39.7472,308.081,1020.75,-80.0772,277.261,1209.22,-33.3828,262.016,1451.7,-59.5549,155.548,1340.5
447,0,-39.8735,303.289,1020.84,-79.7079,267.789,1209.17,-31.5793,256.357,1451.46,-51.1063,147.589,1342.02
448,0,-40.0192,298.671,1020.99,-79.0435,258.319,1209.31,-29.2112,250.829,1451.1,-41.9396,140.47,1343.73
449,0,-40.1106,294.24,1021.16,-77.9323,249.158,1209.38,-27.0457,245.291,1450.85,-32.8915,133.847,1345.6
450,0,-40.2166,289.876,1021.26,-76.623,240.324,1209.54,-24.436,240.137,1450.66,-23.8103,127.879,1347.48
451,0,-40.2816,285.626,1021.31,-74.9459,231.889,1209.62,-21.3275,235.592,1450.65,-15.0774,122.67,1349.35
452,0,-40.4128,281.534,1021.31,-73.3482,223.853,1209.91,-18.2147,231.441,1450.85,-6.75183,118.125,1351.1
453,0,-40.5368,277.364,1021.25,-71.4924,216.419,1210.35,-15.1707,227.667,1451.1,1.71546,114.54,1352.41
454,0,-40.7279,273.288,1021.07,-69.3616,209.501,1211.1,-12.3301,224.34,1451.3,9.32748,111.477,1353.58
455,0,-40.7876,269.226,1020.79,-67.1025,203.296,1211.6,-9.79496,221.303,1451.4,16.2743,108.963,1354.45
456,0,-40.6871,265.174,1020.47,-64.7624,197.361,1211.72,-7.06563,218.653,1451.17,22.6946,106.867,1355.08
457,0,-40.3995,261.174,1020.12,-62.2749,191.934,1211.62,-4.77862,216.338,1451.12,28.5746,105.082,1355.54
458,0,-40.0511,257.248,1019.79,-59.8127,186.939,1211.53,-2.54966,214.201,1450.98,33.9175,103.662,1355.9
459,0,-39.6599,253.361,1019.54,-57.4514,182.385,1211.47,-0.556541,212.253,1450.79,38.6684,101.973,1356.31
460,0,-39.1562,249.579,1019.3,-55.1463,178.296,1211.38,1.31822,210.644,1450.65,43.1827,101.21,1356.56
461,0,-38.7108,245.948,1019.11,-52.9319,174.657,1211.34,2.95125,209.172,1450.5,47.1929,100.513,1356.92
462,0,-38.3443,242.515,1018.98,-50.8943,171.378,1211.33,4.50025,207.849,1450.36,50.8361,99.7357,1357.28
