Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
161	258	3912	-42	-25	27	-28	26	112	11309	842799	11309	73333529
174	266	3917	-41	-24	27	-27	23	115	11310	842849	11310	73333529
171	246	3911	-42	-24	26	-27	23	115	11311	842947	11311	73333531
164	262	3927	-44	-25	27	-24	28	114	11312	842998	11312	73333533
165	261	3915	-45	-23	26	-24	28	114	11313	843096	11313	73333533
167	259	3906	-43	-25	24	-27	23	111	11314	843147	11314	73333554
168	272	3910	-43	-26	28	-27	23	111	11315	843245	11315	73333554
165	255	3914	-39	-22	25	-28	20	114	11316	843296	11316	73333556
171	258	3915	-43	-23	25	-28	20	114	11317	843394	11317	73333558
170	259	3919	-43	-26	25	-23	27	115	11318	843445	11318	73333558
155	275	3897	-41	-27	30	-23	27	115	11319	843543	11319	73333580
156	252	3929	-44	-25	24	-25	21	113	11320	843595	11320	73333580
179	274	3902	-45	-24	26	-25	21	113	11321	843693	11321	73333584
173	259	3923	-44	-25	28	-28	24	108	11322	843744	11322	73333584
157	261	3909	-44	-25	26	-28	24	108	11323	843842	11323	73333584
164	262	3927	-45	-26	24	-26	26	108	11324	843893	11324	73333605
160	264	3927	-44	-25	26	-26	26	108	11325	843991	11325	73333608
167	250	3920	-43	-24	23	-25	25	115	11326	844042	11326	73333609
176	250	3934	-45	-23	25	-25	25	115	11327	844140	11327	73333609
159	249	3909	-44	-26	27	-30	24	114	11328	844191	11328	73333617
166	267	3908	-43	-27	25	-30	24	114	11329	844289	11329	73333630
163	256	3934	-41	-26	26	-27	23	107	11330	844340	11330	73333630
172	271	3894	-44	-26	27	-27	23	107	11331	844438	11331	73333634
165	263	3926	-45	-25	25	-23	25	117	11332	844489	11332	73333634
160	269	3888	-43	-23	26	-23	25	117	11333	844588	11333	73333636
171	248	3924	-43	-25	26	-28	24	108	11334	844639	11334	73333655
174	261	3928	-44	-23	26	-28	24	108	11335	844737	11335	73333655
172	268	3934	-40	-25	25	-26	26	108	11336	844788	11336	73333659
175	263	3910	-46	-22	27	-26	26	108	11337	844887	11337	73333659
156	244	3918	-43	-25	24	-22	28	120	11338	844937	11338	73333661
180	239	3904	-42	-28	24	-22	28	120	11339	845035	11339	73333679
160	257	3908	-44	-26	28	-34	24	114	11340	845086	11340	73333679
163	255	3921	-46	-25	28	-34	24	114	11341	845185	11341	73333683
152	252	3922	-44	-24	28	-30	22	118	11342	845236	11342	73333683
179	256	3913	-45	-24	26	-30	22	118	11343	845335	11343	73333685
157	248	3919	-45	-27	24	-24	24	112	11344	845386	11344	73333704
170	253	3901	-42	-24	25	-24	24	112	11345	845485	11345	73333704
151	257	3919	-43	-28	25	-24	24	112	11346	845535	11346	73333708
159	263	3908	-44	-25	25	-24	24	112	11347	845633	11347	73333708
162	276	3936	-43	-25	25	-26	24	108	11348	845684	11348	73333710
165	260	3907	-42	-25	24	-26	24	108	11349	845782	11349	73333717
175	277	3917	-41	-25	28	-28	20	110	11350	845833	11350	73333719
154	266	3916	-43	-22	26	-28	20	110	11351	845931	11351	73333729
180	267	3931	-41	-24	26	-30	24	112	11352	845982	11352	73333729
167	264	3934	-44	-26	27	-30	24	112	11353	846081	11353	73333738
170	253	3921	-43	-25	25	-25	29	111	11354	846132	11354	73333739
175	271	3920	-45	-26	27	-25	29	111	11355	846230	11355	73333755
171	268	3909	-42	-27	30	-26	22	112	11356	846281	11356	73333757
171	254	3922	-45	-26	25	-26	22	112	11357	846379	11357	73333758
175	248	3918	-44	-26	23	-29	23	113	11358	846430	11358	73333763
169	244	3926	-43	-27	28	-29	23	113	11359	846529	11359	73333766
169	249	3938	-41	-26	25	-26	24	116	11360	846580	11360	73333766
165	259	3909	-43	-24	25	-26	24	116	11361	846679	11361	73333805
179	266	3935	-44	-26	27	-28	20	118	11362	846729	11362	73333806
160	259	3927	-44	-24	28	-28	20	118	11363	846828	11363	73333808
168	266	3915	-42	-24	26	-27	29	113	11364	846879	11364	73333809
161	262	3919	-46	-24	27	-27	29	113	11365	846977	11365	73333811
167	267	3922	-44	-26	27	-30	28	108	11366	847028	11366	73333812
168	261	3898	-45	-25	26	-30	28	108	11367	847127	11367	73333813
166	242	3932	-42	-28	27	-27	23	111	11368	847178	11368	73333830
169	252	3936	-46	-22	27	-27	23	111	11369	847276	11369	73333831
170	263	3907	-43	-25	24	-24	26	114	11370	847327	11370	73333833
159	270	3897	-41	-26	23	-24	26	114	11371	847425	11371	73333834
169	267	3902	-41	-25	26	-27	21	117	11372	847476	11372	73333834
169	253	3909	-42	-27	24	-27	21	117	11373	847575	11373	73333838
157	253	3926	-43	-24	27	-25	25	111	11374	847626	11374	73333838
172	249	3913	-44	-25	25	-25	25	111	11375	847724	11375	73333840
