Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
437	294	3790	-21	-34	63	-62	174	178	2986	231454	2986	73291953
445	291	3805	-20	-34	38	-62	174	178	2987	231555	2987	73291973
413	306	3815	-20	-31	48	-52	172	184	2988	231609	2988	73291973
446	300	3827	-19	-33	1	-52	172	184	2989	231711	2989	73291976
428	314	3800	-19	-32	22	-61	169	181	2990	231764	2990	73291976
435	298	3805	-24	-34	37	-61	169	181	2991	231865	2991	73291980
433	299	3804	-18	-31	34	-59	173	183	2992	231919	2992	73291997
474	304	3804	-17	-31	18	-59	173	183	2993	232020	2993	73292001
447	305	3789	-19	-31	30	-56	164	188	2994	232074	2994	73292002
450	294	3805	-20	-33	-9	-56	164	188	2995	232175	2995	73292003
458	290	3808	-21	-34	3	-59	171	183	2996	232229	2996	73292003
449	298	3770	-19	-31	-4	-59	171	183	2997	232330	2997	73292023
411	301	3806	-21	-31	26	-61	173	181	2998	232384	2998	73292023
440	298	3800	-25	-32	-10	-61	173	181	2999	232486	2999	73292025
435	310	3797	-20	-31	35	-55	167	181	3000	232539	3000	73292025
415	296	3813	-18	-33	25	-55	167	181	3001	232640	3001	73292028
439	299	3786	-19	-31	34	-56	174	178	3002	232694	3002	73292047
433	304	3773	-21	-34	36	-56	174	178	3003	232795	3003	73292047
443	329	3794	-23	-31	32	-51	173	185	3004	232849	3004	73292051
449	305	3796	-21	-34	36	-51	173	185	3005	232950	3005	73292051
456	298	3804	-22	-35	74	-59	173	185	3006	233004	3006	73292053
452	289	3779	-24	-32	47	-59	173	185	3007	233105	3007	73292072
433	302	3795	-22	-31	42	-60	174	182	3008	233159	3008	73292072
462	288	3785	-19	-32	27	-60	174	182	3009	233260	3009	73292076
462	299	3794	-20	-30	16	-53	171	183	3010	233314	3010	73292076
415	294	3796	-20	-30	42	-53	171	183	3011	233416	3011	73292079
450	306	3829	-20	-29	-25	-56	168	180	3012	233469	3012	73292079
456	298	3798	-21	-31	1	-56	168	180	3013	233570	3013	73292080
416	296	3808	-21	-31	61	-67	169	183	3014	233624	3014	73292097
442	311	3798	-19	-33	-8	-67	169	183	3015	233725	3015	73292098
445	290	3809	-23	-32	14	-59	171	183	3016	233779	3016	73292106
426	291	3774	-21	-33	-34	-59	171	183	3017	233880	3017	73292108
434	302	3798	-23	-34	37	-59	169	183	3018	233934	3018	73292109
442	291	3819	-23	-34	50	-59	169	183	3019	234036	3019	73292123
454	294	3808	-22	-30	40	-60	170	186	3020	234090	3020	73292123
448	294	3793	-18	-33	11	-60	170	186	3021	234191	3021	73292129
450	320	3819	-17	-31	20	-60	170	182	3022	234245	3022	73292130
460	310	3802	-20	-32	51	-60	170	182	3023	234346	3023	73292133
439	308	3793	-18	-30	-1	-56	170	182	3024	234400	3024	73292147
429	302	3787	-21	-34	24	-56	170	182	3025	234501	3025	73292147
445	311	3801	-19	-33	5	-62	170	182	3026	234555	3026	73292155
451	307	3830	-19	-32	6	-62	170	182	3027	234656	3027	73292156
439	304	3808	-15	-35	15	-54	174	184	3028	234710	3028	73292158
446	299	3808	-19	-34	42	-54	174	184	3029	234811	3029	73292198
449	300	3808	-20	-33	-12	-55	171	181	3030	234865	3030	73292199
437	317	3801	-22	-35	16	-55	171	181	3031	234966	3031	73292202
445	307	3804	-19	-33	-15	-58	174	178	3032	235020	3032	73292202
444	297	3781	-24	-33	-4	-58	174	178	3033	235121	3033	73292204
440	302	3791	-20	-31	31	-58	176	178	3034	235175	3034	73292206
438	296	3820	-23	-33	-49	-58	176	178	3035	235276	3035	73292206
442	303	3796	-20	-32	-5	-61	173	183	3036	235330	3036	73292223
446	302	3805	-22	-33	20	-61	173	183	3037	235431	3037	73292228
468	304	3798	-21	-32	16	-60	180	176	3038	235485	3038	73292229
437	305	3825	-24	-30	23	-60	180	176	3039	235586	3039	73292229
435	307	3819	-22	-34	6	-57	169	183	3040	235640	3040	73292230
